"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","Display Value","Numeric","Low","High","Comments"
"WHS4_129","PUBLISHED","2007","EUR","WB_HI","DEU","94","94.00000","","",""
"WHS8_110","PUBLISHED","1993","EUR","WB_HI","DEU","89","89.00000","","",""
"WHS8_110","PUBLISHED","2010","EUR","WB_HI","DEU","97","97.00000","","",""
"WHS4_100","PUBLISHED","2005","EMR","WB_LMI","DJI","71","71.00000","","",""
"WHS4_117","PUBLISHED","2009","EMR","WB_LMI","DJI","89","89.00000","","",""
"WHS4_544","PUBLISHED","1986","EMR","WB_LMI","DJI","24","24.00000","","",""
"WHS4_544","PUBLISHED","1989","EMR","WB_LMI","DJI","77","77.00000","","",""
"WHS4_544","PUBLISHED","2003","EMR","WB_LMI","DJI","68","68.00000","","",""
"WHS4_544","PUBLISHED","2006","EMR","WB_LMI","DJI","72","72.00000","","",""
"WHS4_100","PUBLISHED","2014","AMR","WB_UMI","DMA","97","97.00000","","",""
"WHS4_117","PUBLISHED","2017","AMR","WB_UMI","DMA","91","91.00000","","",""
"WHS4_544","PUBLISHED","1989","AMR","WB_UMI","DMA","94","94.00000","","",""
"WHS4_544","PUBLISHED","2006","AMR","WB_UMI","DMA","96","96.00000","","",""
"WHS4_544","PUBLISHED","2009","AMR","WB_UMI","DMA","99","99.00000","","",""
"WHS8_110","PUBLISHED","1988","AMR","WB_UMI","DMA","90","90.00000","","",""
"WHS4_129","PUBLISHED","1995","EUR","WB_HI","DNK","78","78.00000","","",""
"WHS4_129","PUBLISHED","2012","EUR","WB_HI","DNK","94","94.00000","","",""
"WHS4_129","PUBLISHED","2015","EUR","WB_HI","DNK","93","93.00000","","",""
"WHS4_544","PUBLISHED","1992","EUR","WB_HI","DNK","98","98.00000","","",""
"PCV3","PUBLISHED","2014","AMR","WB_UMI","DOM","27","27.00000","","",""
"PCV3","PUBLISHED","2017","AMR","WB_UMI","DOM","64","64.00000","","",""
"WHS4_100","PUBLISHED","2013","AMR","WB_UMI","DOM","83","83.00000","","",""
"WHS4_117","PUBLISHED","2008","AMR","WB_UMI","DOM","81","81.00000","","",""
"WHS4_543","PUBLISHED","2015","AMR","WB_UMI","DOM","99","99.00000","","",""
"WHS4_544","PUBLISHED","1992","AMR","WB_UMI","DOM","73","73.00000","","",""
"WHS4_544","PUBLISHED","1995","AMR","WB_UMI","DOM","70","70.00000","","",""
"WHS4_544","PUBLISHED","2012","AMR","WB_UMI","DOM","85","85.00000","","",""
"WHS4_100","PUBLISHED","2009","AFR","WB_LMI","DZA","95","95.00000","","",""
"WHS4_129","PUBLISHED","2015","AFR","WB_LMI","DZA","95","95.00000","","",""
"WHS4_543","PUBLISHED","1997","AFR","WB_LMI","DZA","94","94.00000","","",""
"WHS4_543","PUBLISHED","2000","AFR","WB_LMI","DZA","97","97.00000","","",""
"WHS8_110","PUBLISHED","1989","AFR","WB_LMI","DZA","82","82.00000","","",""
"WHS8_110","PUBLISHED","2006","AFR","WB_LMI","DZA","91","91.00000","","",""
"WHS8_110","PUBLISHED","2009","AFR","WB_LMI","DZA","92","92.00000","","",""
"WHS4_117","PUBLISHED","2007","AMR","WB_UMI","ECU","94","94.00000","","",""
"WHS4_117","PUBLISHED","2010","AMR","WB_UMI","ECU","90","90.00000","","",""
"WHS4_129","PUBLISHED","2007","AMR","WB_UMI","ECU","95","95.00000","","",""
"WHS4_129","PUBLISHED","2010","AMR","WB_UMI","ECU","90","90.00000","","",""
"WHS4_543","PUBLISHED","1987","AMR","WB_UMI","ECU","85","85.00000","","",""
"WHS4_544","PUBLISHED","1996","AMR","WB_UMI","ECU","80","80.00000","","",""
"WHS4_544","PUBLISHED","2010","AMR","WB_UMI","ECU","88","88.00000","","",""
"WHS4_544","PUBLISHED","2013","AMR","WB_UMI","ECU","87","87.00000","","",""
"WHS8_110","PUBLISHED","2005","AMR","WB_UMI","ECU","93","93.00000","","",""
"WHS4_100","PUBLISHED","1990","EMR","WB_LMI","EGY","87","87.00000","","",""
"WHS4_100","PUBLISHED","1993","EMR","WB_LMI","EGY","81","81.00000","","",""
"WHS4_543","PUBLISHED","1984","EMR","WB_LMI","EGY","53","53.00000","","",""
"WHS4_543","PUBLISHED","2001","EMR","WB_LMI","EGY","98","98.00000","","",""
"WHS4_543","PUBLISHED","2004","EMR","WB_LMI","EGY","98","98.00000","","",""
"WHS4_544","PUBLISHED","1981","EMR","WB_LMI","EGY","67","67.00000","","",""
"WHS8_110","PUBLISHED","2007","EMR","WB_LMI","EGY","97","97.00000","","",""
"WHS4_100","PUBLISHED","2017","AFR","WB_LI","ERI","95","95.00000","","",""
"WHS4_129","PUBLISHED","2018","AFR","WB_LI","ERI","95","95.00000","","",""
"WHS4_543","PUBLISHED","2008","AFR","WB_LI","ERI","95","95.00000","","",""
"WHS8_110","PUBLISHED","2006","AFR","WB_LI","ERI","94","94.00000","","",""
"PCV3","PUBLISHED","2018","EUR","WB_HI","ESP","93","93.00000","","",""
"WHS4_117","PUBLISHED","2014","EUR","WB_HI","ESP","96","96.00000","","",""
"WHS4_129","PUBLISHED","2009","EUR","WB_HI","ESP","96","96.00000","","",""
"WHS8_110","PUBLISHED","2000","EUR","WB_HI","ESP","94","94.00000","","",""
"WHS8_110","PUBLISHED","2017","EUR","WB_HI","ESP","98","98.00000","","",""
"WHS4_543","PUBLISHED","1995","EUR","WB_HI","EST","99","99.00000","","",""
"WHS4_543","PUBLISHED","2012","EUR","WB_HI","EST","97","97.00000","","",""
"WHS8_110","PUBLISHED","2007","EUR","WB_HI","EST","96","96.00000","","",""
"PCV3","PUBLISHED","2014","AFR","WB_LI","ETH","55","55.00000","","",""
"WHS4_129","PUBLISHED","2007","AFR","WB_LI","ETH","47","47.00000","","",""
"WHS4_543","PUBLISHED","1985","AFR","WB_LI","ETH","11","11.00000","","",""
"WHS4_544","PUBLISHED","2011","AFR","WB_LI","ETH","70","70.00000","","",""
"WHS8_110","PUBLISHED","1988","AFR","WB_LI","ETH","15","15.00000","","",""
"WHS4_100","PUBLISHED","2001","EUR","WB_HI","FIN","98","98.00000","","",""
"WHS4_100","PUBLISHED","2004","EUR","WB_HI","FIN","98","98.00000","","",""
"WHS4_129","PUBLISHED","1993","EUR","WB_HI","FIN","97","97.00000","","",""
"WHS4_544","PUBLISHED","1992","EUR","WB_HI","FIN","99","99.00000","","",""
"WHS4_544","PUBLISHED","2009","EUR","WB_HI","FIN","99","99.00000","","",""
"WHS8_110","PUBLISHED","2019","EUR","WB_HI","FIN","96","96.00000","","",""
"PCV3","PUBLISHED","2014","WPR","WB_UMI","FJI","99","99.00000","","",""
"WHS4_100","PUBLISHED","1983","WPR","WB_UMI","FJI","80","80.00000","","",""
"WHS4_100","PUBLISHED","2000","WPR","WB_UMI","FJI","90","90.00000","","",""
"WHS4_100","PUBLISHED","2003","WPR","WB_UMI","FJI","94","94.00000","","",""
"WHS4_117","PUBLISHED","1993","WPR","WB_UMI","FJI","88","88.00000","","",""
"WHS4_129","PUBLISHED","2019","WPR","WB_UMI","FJI","99","99.00000","","",""
"WHS4_543","PUBLISHED","1996","WPR","WB_UMI","FJI","99","99.00000","","",""
"WHS4_543","PUBLISHED","2013","WPR","WB_UMI","FJI","99","99.00000","","",""
"WHS8_110","PUBLISHED","1999","WPR","WB_UMI","FJI","79","79.00000","","",""
"WHS8_110","PUBLISHED","2016","WPR","WB_UMI","FJI","96","96.00000","","",""
"WHS4_100","PUBLISHED","2015","EUR","WB_HI","FRA","97","97.00000","","",""
"WHS4_117","PUBLISHED","2010","EUR","WB_HI","FRA","64","64.00000","","",""
"WHS4_117","PUBLISHED","2013","EUR","WB_HI","FRA","82","82.00000","","",""
"WHS4_129","PUBLISHED","2008","EUR","WB_HI","FRA","97","97.00000","","",""
"WHS4_544","PUBLISHED","1989","EUR","WB_HI","FRA","84","84.00000","","",""
"WHS4_544","PUBLISHED","2003","EUR","WB_HI","FRA","96","96.00000","","",""
"WHS4_544","PUBLISHED","2006","EUR","WB_HI","FRA","99","99.00000","","",""
"ROTAC","PUBLISHED","2012","WPR","WB_LMI","FSM","45","45.00000","","",""
"WHS4_100","PUBLISHED","2018","WPR","WB_LMI","FSM","75","75.00000","","",""
"WHS4_117","PUBLISHED","2004","WPR","WB_LMI","FSM","80","80.00000","","",""
"WHS4_117","PUBLISHED","2007","WPR","WB_LMI","FSM","90","90.00000","","",""
"WHS4_543","PUBLISHED","2018","WPR","WB_LMI","FSM","80","80.00000","","",""
"WHS4_100","PUBLISHED","2015","EMR","WB_LI","AFG","65","65.00000","","",""
"WHS4_543","PUBLISHED","1996","EMR","WB_LI","AFG","47","47.00000","","",""
"WHS4_543","PUBLISHED","2010","EMR","WB_LI","AFG","68","68.00000","","",""
"WHS4_544","PUBLISHED","2014","EMR","WB_LI","AFG","62","62.00000","","",""
"WHS8_110","PUBLISHED","1998","EMR","WB_LI","AFG","31","31.00000","","",""
"WHS8_110","PUBLISHED","2018","EMR","WB_LI","AFG","64","64.00000","","",""
"WHS4_100","PUBLISHED","1995","AFR","WB_LMI","AGO","24","24.00000","","",""
"WHS4_100","PUBLISHED","2009","AFR","WB_LMI","AGO","50","50.00000","","",""
"WHS4_117","PUBLISHED","2016","AFR","WB_LMI","AGO","55","55.00000","","",""
"WHS4_543","PUBLISHED","1989","AFR","WB_LMI","AGO","47","47.00000","","",""
"WHS4_544","PUBLISHED","1997","AFR","WB_LMI","AGO","38","38.00000","","",""
"WHS8_110","PUBLISHED","1983","AFR","WB_LMI","AGO","26","26.00000","","",""
"WHS8_110","PUBLISHED","2003","AFR","WB_LMI","AGO","44","44.00000","","",""
"WHS4_100","PUBLISHED","1989","EUR","WB_UMI","ALB","94","94.00000","","",""
"WHS4_100","PUBLISHED","2012","EUR","WB_UMI","ALB","99","99.00000","","",""
"WHS4_129","PUBLISHED","2018","EUR","WB_UMI","ALB","99","99.00000","","",""
"WHS4_543","PUBLISHED","2001","EUR","WB_UMI","ALB","93","93.00000","","",""
"WHS4_544","PUBLISHED","1981","EUR","WB_UMI","ALB","92","92.00000","","",""
"WHS8_110","PUBLISHED","1998","EUR","WB_UMI","ALB","89","89.00000","","",""
"WHS4_100","PUBLISHED","2009","EUR","WB_HI","AND","99","99.00000","","",""
"WHS4_117","PUBLISHED","2006","EUR","WB_HI","AND","84","84.00000","","",""
"WHS4_129","PUBLISHED","2007","EUR","WB_HI","AND","95","95.00000","","",""
"WHS8_110","PUBLISHED","2004","EUR","WB_HI","AND","98","98.00000","","",""
"WHS8_110","PUBLISHED","2018","EUR","WB_HI","AND","99","99.00000","","",""
"WHS4_100","PUBLISHED","2011","EMR","WB_HI","ARE","95","95.00000","","",""
"WHS4_117","PUBLISHED","2007","EMR","WB_HI","ARE","92","92.00000","","",""
"WHS4_129","PUBLISHED","2006","EMR","WB_HI","ARE","92","92.00000","","",""
"WHS4_543","PUBLISHED","1989","EMR","WB_HI","ARE","96","96.00000","","",""
"WHS4_544","PUBLISHED","2006","EMR","WB_HI","ARE","94","94.00000","","",""
"WHS8_110","PUBLISHED","1986","EMR","WB_HI","ARE","67","67.00000","","",""
"WHS8_110","PUBLISHED","2009","EMR","WB_HI","ARE","93","93.00000","","",""
"ROTAC","PUBLISHED","2019","AMR","WB_UMI","ARG","72","72.00000","","",""
"WHS4_100","PUBLISHED","1990","AMR","WB_UMI","ARG","87","87.00000","","",""
"WHS4_100","PUBLISHED","2013","AMR","WB_UMI","ARG","94","94.00000","","",""
"WHS4_117","PUBLISHED","2015","AMR","WB_UMI","ARG","94","94.00000","","",""
"WHS4_129","PUBLISHED","2016","AMR","WB_UMI","ARG","92","92.00000","","",""
"WHS4_543","PUBLISHED","2019","AMR","WB_UMI","ARG","93","93.00000","","",""
"WHS8_110","PUBLISHED","1996","AMR","WB_UMI","ARG","99","99.00000","","",""
"WHS4_100","PUBLISHED","1993","EUR","WB_UMI","ARM","85","85.00000","","",""
"WHS4_100","PUBLISHED","2002","EUR","WB_UMI","ARM","94","94.00000","","",""
"WHS4_100","PUBLISHED","2013","EUR","WB_UMI","ARM","95","95.00000","","",""
"WHS4_117","PUBLISHED","2016","EUR","WB_UMI","ARM","94","94.00000","","",""
"WHS4_544","PUBLISHED","1993","EUR","WB_UMI","ARM","92","92.00000","","",""
"WHS4_544","PUBLISHED","2007","EUR","WB_UMI","ARM","90","90.00000","","",""
"WHS4_544","PUBLISHED","2016","EUR","WB_UMI","ARM","96","96.00000","","",""
"WHS8_110","PUBLISHED","1999","EUR","WB_UMI","ARM","92","92.00000","","",""
"WHS4_100","PUBLISHED","2018","AMR","WB_HI","ATG","95","95.00000","","",""
"WHS4_117","PUBLISHED","2008","AMR","WB_HI","ATG","98","98.00000","","",""
"WHS4_129","PUBLISHED","2003","AMR","WB_HI","ATG","97","97.00000","","",""
"WHS4_129","PUBLISHED","2012","AMR","WB_HI","ATG","98","98.00000","","",""
"WHS4_544","PUBLISHED","1983","AMR","WB_HI","ATG","99","99.00000","","",""
"WHS4_544","PUBLISHED","2006","AMR","WB_HI","ATG","99","99.00000","","",""
"WHS8_110","PUBLISHED","2012","AMR","WB_HI","ATG","98","98.00000","","",""
"WHS4_100","PUBLISHED","1997","WPR","WB_HI","AUS","77","77.00000","","",""
"WHS4_100","PUBLISHED","2017","WPR","WB_HI","AUS","95","95.00000","","",""
"WHS4_129","PUBLISHED","1998","WPR","WB_HI","AUS","82","82.00000","","",""
"WHS4_544","PUBLISHED","2015","WPR","WB_HI","AUS","93","93.00000","","",""
"WHS8_110","PUBLISHED","1998","WPR","WB_HI","AUS","82","82.00000","","",""
"WHS4_100","PUBLISHED","1996","EUR","WB_HI","AUT","90","90.00000","","",""
"WHS4_117","PUBLISHED","2019","EUR","WB_HI","AUT","85","85.00000","","",""
"WHS4_543","PUBLISHED","1981","EUR","WB_HI","AUT","90","90.00000","","",""
"WHS8_110","PUBLISHED","2009","EUR","WB_HI","AUT","76","76.00000","","",""
"WHS4_100","PUBLISHED","2002","EUR","WB_UMI","AZE","76","76.00000","","",""
"WHS4_129","PUBLISHED","2018","EUR","WB_UMI","AZE","95","95.00000","","",""
"WHS4_544","PUBLISHED","2019","EUR","WB_UMI","AZE","96","96.00000","","",""
"PCV3","PUBLISHED","2018","AFR","WB_LI","BDI","90","90.00000","","",""
"WHS4_100","PUBLISHED","1986","AFR","WB_LI","BDI","55","55.00000","","",""
"WHS4_117","PUBLISHED","2013","AFR","WB_LI","BDI","96","96.00000","","",""
"WHS4_543","PUBLISHED","1981","AFR","WB_LI","BDI","59","59.00000","","",""
"WHS4_543","PUBLISHED","2015","AFR","WB_LI","BDI","93","93.00000","","",""
"WHS4_544","PUBLISHED","1996","AFR","WB_LI","BDI","72","72.00000","","",""
"WHS4_544","PUBLISHED","2019","AFR","WB_LI","BDI","93","93.00000","","",""
"ROTAC","PUBLISHED","2016","EUR","WB_HI","BEL","87","87.00000","","",""
"WHS4_100","PUBLISHED","2000","EUR","WB_HI","BEL","95","95.00000","","",""
"WHS4_117","PUBLISHED","2011","EUR","WB_HI","BEL","97","97.00000","","",""
"WHS4_129","PUBLISHED","2007","EUR","WB_HI","BEL","98","98.00000","","",""
"WHS4_544","PUBLISHED","2010","EUR","WB_HI","BEL","98","98.00000","","",""
"WHS8_110","PUBLISHED","1994","EUR","WB_HI","BEL","78","78.00000","","",""
"WHS8_110","PUBLISHED","2014","EUR","WB_HI","BEL","96","96.00000","","",""
"WHS4_117","PUBLISHED","2004","AFR","WB_LMI","BEN","75","75.00000","","",""
"WHS4_543","PUBLISHED","1997","AFR","WB_LMI","BEN","78","78.00000","","",""
"WHS4_544","PUBLISHED","1985","AFR","WB_LMI","BEN","16","16.00000","","",""
"WHS8_110","PUBLISHED","1993","AFR","WB_LMI","BEN","67","67.00000","","",""
"WHS4_100","PUBLISHED","2001","AFR","WB_LI","BFA","62","62.00000","","",""
"WHS4_117","PUBLISHED","2007","AFR","WB_LI","BFA","89","89.00000","","",""
"WHS4_117","PUBLISHED","2016","AFR","WB_LI","BFA","91","91.00000","","",""
"WHS4_129","PUBLISHED","2016","AFR","WB_LI","BFA","91","91.00000","","",""
"WHS8_110","PUBLISHED","1988","AFR","WB_LI","BFA","52","52.00000","","",""
"WHS8_110","PUBLISHED","1997","AFR","WB_LI","BFA","41","41.00000","","",""
"WHS8_110","PUBLISHED","2011","AFR","WB_LI","BFA","89","89.00000","","",""
"WHS4_100","PUBLISHED","1991","SEAR","WB_LMI","BGD","74","74.00000","","",""
"WHS4_100","PUBLISHED","2011","SEAR","WB_LMI","BGD","96","96.00000","","",""
"WHS4_543","PUBLISHED","2001","SEAR","WB_LMI","BGD","95","95.00000","","",""
"WHS4_544","PUBLISHED","2005","SEAR","WB_LMI","BGD","94","94.00000","","",""
"WHS8_110","PUBLISHED","1990","SEAR","WB_LMI","BGD","65","65.00000","","",""
"WHS4_100","PUBLISHED","1991","EUR","WB_UMI","BGR","99","99.00000","","",""
"WHS4_100","PUBLISHED","2011","EUR","WB_UMI","BGR","95","95.00000","","",""
"WHS4_117","PUBLISHED","2006","EUR","WB_UMI","BGR","96","96.00000","","",""
"WHS4_544","PUBLISHED","1993","EUR","WB_UMI","BGR","97","97.00000","","",""
"WHS4_544","PUBLISHED","2016","EUR","WB_UMI","BGR","92","92.00000","","",""
"WHS8_110","PUBLISHED","2019","EUR","WB_UMI","BGR","93","93.00000","","",""
"PCV3","PUBLISHED","2010","EMR","WB_HI","BHR","99","99.00000","","",""
"PCV3","PUBLISHED","2019","EMR","WB_HI","BHR","97","97.00000","","",""
"ROTAC","PUBLISHED","2018","EMR","WB_HI","BHR","98","98.00000","","",""
"WHS4_100","PUBLISHED","1994","EMR","WB_HI","BHR","96","96.00000","","",""
"WHS4_117","PUBLISHED","2009","EMR","WB_HI","BHR","98","98.00000","","",""
"WHS4_129","PUBLISHED","2010","EMR","WB_HI","BHR","99","99.00000","","",""
"WHS4_544","PUBLISHED","1990","EMR","WB_HI","BHR","94","94.00000","","",""
"WHS4_544","PUBLISHED","2004","EMR","WB_HI","BHR","98","98.00000","","",""
"WHS8_110","PUBLISHED","2007","EMR","WB_HI","BHR","99","99.00000","","",""
"ROTAC","PUBLISHED","2019","AMR","WB_HI","BHS","78","78.00000","","",""
"WHS4_100","PUBLISHED","2010","AMR","WB_HI","BHS","99","99.00000","","",""
"WHS4_129","PUBLISHED","2013","AMR","WB_HI","BHS","97","97.00000","","",""
"WHS4_544","PUBLISHED","1996","AMR","WB_HI","BHS","85","85.00000","","",""
"WHS4_544","PUBLISHED","2016","AMR","WB_HI","BHS","94","94.00000","","",""
"WHS8_110","PUBLISHED","2001","AMR","WB_HI","BHS","94","94.00000","","",""
"WHS4_100","PUBLISHED","2011","EUR","WB_UMI","BIH","88","88.00000","","",""
"WHS4_117","PUBLISHED","2018","EUR","WB_UMI","BIH","80","80.00000","","",""
"WHS4_543","PUBLISHED","1994","EUR","WB_UMI","BIH","85","85.00000","","",""
"WHS4_543","PUBLISHED","2017","EUR","WB_UMI","BIH","97","97.00000","","",""
"WHS8_110","PUBLISHED","2004","EUR","WB_UMI","BIH","88","88.00000","","",""
"WHS4_117","PUBLISHED","2014","EUR","WB_UMI","BLR","97","97.00000","","",""
"WHS4_543","PUBLISHED","1998","EUR","WB_UMI","BLR","99","99.00000","","",""
"WHS4_543","PUBLISHED","2018","EUR","WB_UMI","BLR","98","98.00000","","",""
"WHS4_544","PUBLISHED","2013","EUR","WB_UMI","BLR","98","98.00000","","",""
"WHS4_100","PUBLISHED","2001","AMR","WB_UMI","BLZ","96","96.00000","","",""
"WHS4_117","PUBLISHED","2001","AMR","WB_UMI","BLZ","96","96.00000","","",""
"WHS4_129","PUBLISHED","2005","AMR","WB_UMI","BLZ","96","96.00000","","",""
"WHS4_544","PUBLISHED","1982","AMR","WB_UMI","BLZ","65","65.00000","","",""
"WHS4_544","PUBLISHED","2002","AMR","WB_UMI","BLZ","93","93.00000","","",""
"WHS8_110","PUBLISHED","1985","AMR","WB_UMI","BLZ","49","49.00000","","",""
"ROTAC","PUBLISHED","2008","AMR","WB_LMI","BOL","51","51.00000","","",""
"WHS4_100","PUBLISHED","1993","AMR","WB_LMI","BOL","52","52.00000","","",""
"WHS4_100","PUBLISHED","2016","AMR","WB_LMI","BOL","87","87.00000","","",""
"WHS4_129","PUBLISHED","2019","AMR","WB_LMI","BOL","75","75.00000","","",""
"WHS4_544","PUBLISHED","1996","AMR","WB_LMI","BOL","61","61.00000","","",""
"WHS8_110","PUBLISHED","1999","AMR","WB_LMI","BOL","79","79.00000","","",""
"PCV3","PUBLISHED","2012","AMR","WB_UMI","BRA","88","88.00000","","",""
"WHS4_100","PUBLISHED","2014","AMR","WB_UMI","BRA","93","93.00000","","",""
"WHS4_117","PUBLISHED","2011","AMR","WB_UMI","BRA","98","98.00000","","",""
"WHS4_129","PUBLISHED","2011","AMR","WB_UMI","BRA","99","99.00000","","",""
"WHS4_543","PUBLISHED","1994","AMR","WB_UMI","BRA","93","93.00000","","",""
"WHS4_544","PUBLISHED","1988","AMR","WB_UMI","BRA","57","57.00000","","",""
"WHS4_544","PUBLISHED","2011","AMR","WB_UMI","BRA","98","98.00000","","",""
"WHS8_110","PUBLISHED","1991","AMR","WB_UMI","BRA","85","85.00000","","",""
"WHS8_110","PUBLISHED","2014","AMR","WB_UMI","BRA","97","97.00000","","",""
"WHS4_100","PUBLISHED","2002","AMR","WB_HI","BRB","87","87.00000","","",""
"WHS4_117","PUBLISHED","2006","AMR","WB_HI","BRB","84","84.00000","","",""
"WHS4_129","PUBLISHED","2007","AMR","WB_HI","BRB","93","93.00000","","",""
"WHS4_544","PUBLISHED","1990","AMR","WB_HI","BRB","90","90.00000","","",""
"WHS8_110","PUBLISHED","1993","AMR","WB_HI","BRB","92","92.00000","","",""
"WHS8_110","PUBLISHED","2007","AMR","WB_HI","BRB","75","75.00000","","",""
"WHS4_100","PUBLISHED","2002","WPR","WB_HI","BRN","94","94.00000","","",""
"WHS4_117","PUBLISHED","1995","WPR","WB_HI","BRN","99","99.00000","","",""
"WHS4_117","PUBLISHED","2015","WPR","WB_HI","BRN","99","99.00000","","",""
"WHS4_543","PUBLISHED","1980","WPR","WB_HI","BRN","99","99.00000","","",""
"WHS4_544","PUBLISHED","1997","WPR","WB_HI","BRN","99","99.00000","","",""
"WHS4_544","PUBLISHED","2017","WPR","WB_HI","BRN","99","99.00000","","",""
"WHS8_110","PUBLISHED","2000","WPR","WB_HI","BRN","99","99.00000","","",""
"WHS4_100","PUBLISHED","1994","SEAR","WB_LMI","BTN","86","86.00000","","",""
"WHS4_117","PUBLISHED","2013","SEAR","WB_LMI","BTN","97","97.00000","","",""
"WHS4_543","PUBLISHED","1988","SEAR","WB_LMI","BTN","73","73.00000","","",""
"WHS4_543","PUBLISHED","2008","SEAR","WB_LMI","BTN","99","99.00000","","",""
"WHS4_544","PUBLISHED","1991","SEAR","WB_LMI","BTN","91","91.00000","","",""
"WHS8_110","PUBLISHED","1994","SEAR","WB_LMI","BTN","81","81.00000","","",""
"WHS4_100","PUBLISHED","1980","AFR","WB_UMI","BWA","71","71.00000","","",""
"WHS4_100","PUBLISHED","2003","AFR","WB_UMI","BWA","96","96.00000","","",""
"WHS4_129","PUBLISHED","2012","AFR","WB_UMI","BWA","95","95.00000","","",""
"WHS4_544","PUBLISHED","1989","AFR","WB_UMI","BWA","89","89.00000","","",""
"WHS4_544","PUBLISHED","2009","AFR","WB_UMI","BWA","96","96.00000","","",""
"WHS8_110","PUBLISHED","1992","AFR","WB_UMI","BWA","88","88.00000","","",""
"WHS4_100","PUBLISHED","1984","AFR","WB_LI","CAF","17","17.00000","","",""
"WHS4_117","PUBLISHED","2016","AFR","WB_LI","CAF","47","47.00000","","",""
"WHS4_543","PUBLISHED","1999","AFR","WB_LI","CAF","62","62.00000","","",""
"WHS4_544","PUBLISHED","1982","AFR","WB_LI","CAF","14","14.00000","","",""
"WHS8_110","PUBLISHED","1985","AFR","WB_LI","CAF","23","23.00000","","",""
"WHS8_110","PUBLISHED","2008","AFR","WB_LI","CAF","58","58.00000","","",""
"PCV3","PUBLISHED","2008","AMR","WB_HI","CAN","42","42.00000","","",""
"WHS4_100","PUBLISHED","2009","AMR","WB_HI","CAN","91","91.00000","","",""
"WHS4_129","PUBLISHED","2011","AMR","WB_HI","CAN","89","89.00000","","",""
"WHS4_544","PUBLISHED","2001","AMR","WB_HI","CAN","88","88.00000","","",""
"WHS8_110","PUBLISHED","1988","AMR","WB_HI","CAN","85","85.00000","","",""
"WHS8_110","PUBLISHED","2002","AMR","WB_HI","CAN","95","95.00000","","",""
"PCV3","PUBLISHED","2018","EUR","WB_HI","CHE","84","84.00000","","",""
"WHS4_100","PUBLISHED","1993","EUR","WB_HI","CHE","89","89.00000","","",""
"WHS4_100","PUBLISHED","2016","EUR","WB_HI","CHE","96","96.00000","","",""
"WHS4_129","PUBLISHED","2011","EUR","WB_HI","CHE","95","95.00000","","",""
"WHS4_544","PUBLISHED","2000","EUR","WB_HI","CHE","95","95.00000","","",""
