"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","Display Value","Numeric","Low","High","Comments"
"WHS9_85","PUBLISHED","2007-2012","AFR","WB_LI","SLE","43","43.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","AFR","WB_LI","GMB","51","51.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","SEAR","WB_LI","BGD","58","58.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","AFR","WB_LMI","MRT","59","59.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","WPR","WB_LMI","PNG","62","62.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","EMR","WB_LMI","MAR","67","67.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","AFR","WB_LI","UGA","73","73.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","EMR","WB_LMI","EGY","74","74.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","WPR","WB_LMI","VUT","83","83.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","EMR","WB_LMI","SYR","84","84.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","EMR","WB_UMI","IRN","85","85.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","EMR","WB_HI","SAU","87","87.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","AFR","WB_UMI","NAM","89","89.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","AMR","WB_UMI","BRA","90","90.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","AMR","WB_LMI","BOL","91","91.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","AFR","WB_UMI","SYC","92","92.00000","","","Literacy rates are estimates for current decade based on survey or census data from previous decade."
"WHS9_85","PUBLISHED","2007-2012","AFR","WB_UMI","ZAF","93","93.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","EMR","WB_HI","KWT","94","94.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","WPR","WB_HI","BRN","95","95.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","EMR","WB_HI","QAT","96","96.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","AMR","WB_UMI","CRI","96","96.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","AMR","WB_UMI","VEN","96","96.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","EUR","WB_HI","ESP","98","98.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","AMR","WB_UMI","ARG","98","98.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","EUR","WB_HI","CYP","99","99.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","EUR","WB_HI","ITA","99","99.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","WPR","WB_LMI","WSM","99","99.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","EUR","WB_UMI","MNE","99","99.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","EUR","WB_HI","EST","100","100.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","EUR","WB_HI","SVN","100","100.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","EUR","WB_LI","TJK","100","100.00000","","",""
"WHS9_85","PUBLISHED","2007-2012","EUR","WB_UMI","KAZ","100","100.00000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2008","EMR","WB_LI","AFG","10.26","10.26000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2010","EMR","WB_LI","AFG","8.57","8.57000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2017","EMR","WB_LI","AFG","11.78","11.78000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2000","EUR","WB_UMI","ALB","7.23","7.23000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2005","EUR","WB_UMI","ALB","6.34","6.34000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2007","EUR","WB_UMI","ALB","6.32","6.32000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2014","EUR","WB_UMI","ALB","5.50","5.50000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2016","EUR","WB_UMI","ALB","4.92","4.92000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2004","AFR","WB_UMI","DZA","3.54","3.54000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2006","AFR","WB_UMI","DZA","3.36","3.36000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2011","AFR","WB_UMI","DZA","5.27","5.27000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2013","AFR","WB_UMI","DZA","6.04","6.04000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2001","EUR","WB_HI","AND","5.94","5.94000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2003","EUR","WB_HI","AND","5.53","5.53000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2010","EUR","WB_HI","AND","6.65","6.65000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2012","EUR","WB_HI","AND","6.10","6.10000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2017","EUR","WB_HI","AND","6.54","6.54000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2000","AFR","WB_LMI","AGO","1.91","1.91000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2002","AFR","WB_LMI","AGO","3.33","3.33000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2007","AFR","WB_LMI","AGO","2.97","2.97000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2009","AFR","WB_LMI","AGO","3.84","3.84000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2016","AFR","WB_LMI","AGO","2.71","2.71000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2018","AFR","WB_LMI","AGO","2.55","2.55000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2004","AMR","WB_HI","ATG","5.12","5.12000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2006","AMR","WB_HI","ATG","4.63","4.63000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2008","AMR","WB_HI","ATG","4.20","4.20000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2013","AMR","WB_HI","ATG","5.51","5.51000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2015","AMR","WB_HI","ATG","5.28","5.28000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2003","AMR","WB_UMI","ARG","7.11","7.11000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2005","AMR","WB_UMI","ARG","7.61","7.61000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2012","AMR","WB_UMI","ARG","9.83","9.83000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2014","AMR","WB_UMI","ARG","9.67","9.67000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2000","EUR","WB_UMI","ARM","4.20","4.20000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2002","EUR","WB_UMI","ARM","7.61","7.61000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2009","EUR","WB_UMI","ARM","8.44","8.44000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2011","EUR","WB_UMI","ARM","9.38","9.38000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2018","EUR","WB_UMI","ARM","10.03","10.03000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2001","WPR","WB_HI","AUS","7.70","7.70000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2006","WPR","WB_HI","AUS","7.99","7.99000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2008","WPR","WB_HI","AUS","8.26","8.26000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2015","WPR","WB_HI","AUS","9.32","9.32000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2017","WPR","WB_HI","AUS","9.21","9.21000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2005","EUR","WB_HI","AUT","9.63","9.63000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2007","EUR","WB_HI","AUT","9.53","9.53000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2012","EUR","WB_HI","AUT","10.20","10.20000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2014","EUR","WB_HI","AUT","10.37","10.37000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2002","EUR","WB_UMI","AZE","2.73","2.73000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2004","EUR","WB_UMI","AZE","2.67","2.67000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2011","EUR","WB_UMI","AZE","2.45","2.45000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2013","EUR","WB_UMI","AZE","3.04","3.04000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2018","EUR","WB_UMI","AZE","3.51","3.51000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2001","AMR","WB_HI","BHS","3.92","3.92000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2008","AMR","WB_HI","BHS","4.86","4.86000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2010","AMR","WB_HI","BHS","5.26","5.26000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2017","AMR","WB_HI","BHS","6.83","6.83000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2000","EMR","WB_HI","BHR","3.56","3.56000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2005","EMR","WB_HI","BHR","3.18","3.18000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2007","EMR","WB_HI","BHR","3.30","3.30000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2014","EMR","WB_HI","BHR","4.41","4.41000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2016","EMR","WB_HI","BHR","4.86","4.86000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2004","SEAR","WB_LMI","BGD","2.21","2.21000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2006","SEAR","WB_LMI","BGD","2.32","2.32000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2011","SEAR","WB_LMI","BGD","2.57","2.57000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2013","SEAR","WB_LMI","BGD","2.50","2.50000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2001","AMR","WB_HI","BRB","5.53","5.53000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2003","AMR","WB_HI","BRB","6.68","6.68000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2010","AMR","WB_HI","BRB","6.77","6.77000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2012","AMR","WB_HI","BRB","7.78","7.78000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2017","AMR","WB_HI","BRB","6.62","6.62000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2000","EUR","WB_UMI","BLR","5.47","5.47000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2007","EUR","WB_UMI","BLR","5.89","5.89000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2009","EUR","WB_UMI","BLR","5.39","5.39000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2016","EUR","WB_UMI","BLR","5.91","5.91000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2018","EUR","WB_UMI","BLR","5.64","5.64000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2004","EUR","WB_HI","BEL","9.37","9.37000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2006","EUR","WB_HI","BEL","9.16","9.16000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2008","EUR","WB_HI","BEL","9.63","9.63000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2013","EUR","WB_HI","BEL","10.56","10.56000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2015","EUR","WB_HI","BEL","10.43","10.43000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2003","AMR","WB_UMI","BLZ","4.57","4.57000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2005","AMR","WB_UMI","BLZ","4.43","4.43000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2010","AMR","WB_UMI","BLZ","5.60","5.60000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2012","AMR","WB_UMI","BLZ","5.33","5.33000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2014","AMR","WB_UMI","BLZ","6.10","6.10000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2000","AFR","WB_LI","BEN","3.10","3.10000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2002","AFR","WB_LI","BEN","3.04","3.04000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2009","AFR","WB_LI","BEN","2.82","2.82000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2011","AFR","WB_LI","BEN","3.09","3.09000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2016","AFR","WB_LI","BEN","2.78","2.78000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2018","AFR","WB_LI","BEN","2.49","2.49000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2001","SEAR","WB_LMI","BTN","4.85","4.85000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2006","SEAR","WB_LMI","BTN","4.29","4.29000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2008","SEAR","WB_LMI","BTN","3.30","3.30000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2015","SEAR","WB_LMI","BTN","3.66","3.66000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2017","SEAR","WB_LMI","BTN","3.24","3.24000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2005","AMR","WB_LMI","BOL","5.07","5.07000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2007","AMR","WB_LMI","BOL","4.70","4.70000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2012","AMR","WB_LMI","BOL","5.25","5.25000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2014","AMR","WB_LMI","BOL","5.90","5.90000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2002","EUR","WB_UMI","BIH","7.13","7.13000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2004","EUR","WB_UMI","BIH","9.06","9.06000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2011","EUR","WB_UMI","BIH","9.18","9.18000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2013","EUR","WB_UMI","BIH","9.49","9.49000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2018","EUR","WB_UMI","BIH","8.90","8.90000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2001","AFR","WB_UMI","BWA","6.16","6.16000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2008","AFR","WB_UMI","BWA","5.78","5.78000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2010","AFR","WB_UMI","BWA","6.19","6.19000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2017","AFR","WB_UMI","BWA","6.13","6.13000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2000","AMR","WB_UMI","BRA","8.33","8.33000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2005","AMR","WB_UMI","BRA","8.04","8.04000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2007","AMR","WB_UMI","BRA","8.21","8.21000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2014","AMR","WB_UMI","BRA","8.40","8.40000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2016","AMR","WB_UMI","BRA","9.21","9.21000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2004","WPR","WB_HI","BRN","2.55","2.55000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2006","WPR","WB_HI","BRN","1.90","1.90000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2011","WPR","WB_HI","BRN","1.86","1.86000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2013","WPR","WB_HI","BRN","1.90","1.90000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2001","EUR","WB_UMI","BGR","6.86","6.86000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2003","EUR","WB_UMI","BGR","7.20","7.20000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2010","EUR","WB_UMI","BGR","7.14","7.14000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2012","EUR","WB_UMI","BGR","7.58","7.58000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2017","EUR","WB_UMI","BGR","7.45","7.45000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2000","AFR","WB_LI","BFA","3.32","3.32000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2007","AFR","WB_LI","BFA","5.89","5.89000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2009","AFR","WB_LI","BFA","5.72","5.72000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2016","AFR","WB_LI","BFA","7.03","7.03000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2018","AFR","WB_LI","BFA","5.63","5.63000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2004","AFR","WB_LI","BDI","7.70","7.70000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2006","AFR","WB_LI","BDI","9.94","9.94000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2013","AFR","WB_LI","BDI","8.14","8.14000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2015","AFR","WB_LI","BDI","6.58","6.58000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2003","AFR","WB_LMI","CPV","4.50","4.50000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2005","AFR","WB_LMI","CPV","4.27","4.27000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2010","AFR","WB_LMI","CPV","4.48","4.48000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2012","AFR","WB_LMI","CPV","5.13","5.13000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2014","AFR","WB_LMI","CPV","5.33","5.33000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2000","WPR","WB_LMI","KHM","6.54","6.54000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2002","WPR","WB_LMI","KHM","7.24","7.24000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2009","WPR","WB_LMI","KHM","7.58","7.58000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2011","WPR","WB_LMI","KHM","7.50","7.50000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2016","WPR","WB_LMI","KHM","6.12","6.12000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2018","WPR","WB_LMI","KHM","6.03","6.03000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2001","AFR","WB_LMI","CMR","4.10","4.10000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2006","AFR","WB_LMI","CMR","4.03","4.03000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2008","AFR","WB_LMI","CMR","3.82","3.82000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2015","AFR","WB_LMI","CMR","3.75","3.75000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2017","AFR","WB_LMI","CMR","3.49","3.49000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2003","AMR","WB_HI","CAN","9.04","9.04000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2005","AMR","WB_HI","CAN","9.06","9.06000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2007","AMR","WB_HI","CAN","9.44","9.44000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2012","AMR","WB_HI","CAN","10.43","10.43000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2014","AMR","WB_HI","CAN","10.25","10.25000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2002","AFR","WB_LI","CAF","4.18","4.18000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2004","AFR","WB_LI","CAF","4.20","4.20000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2011","AFR","WB_LI","CAF","3.64","3.64000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2013","AFR","WB_LI","CAF","4.73","4.73000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2018","AFR","WB_LI","CAF","10.99","10.99000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2001","AFR","WB_LI","TCD","5.29","5.29000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2008","AFR","WB_LI","TCD","4.06","4.06000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2010","AFR","WB_LI","TCD","4.06","4.06000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2017","AFR","WB_LI","TCD","4.40","4.40000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2000","AMR","WB_HI","CHL","7.04","7.04000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2005","AMR","WB_HI","CHL","6.59","6.59000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2007","AMR","WB_HI","CHL","6.18","6.18000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2014","AMR","WB_HI","CHL","7.81","7.81000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2016","AMR","WB_HI","CHL","8.52","8.52000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2004","WPR","WB_UMI","CHN","4.26","4.26000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2006","WPR","WB_UMI","CHN","3.92","3.92000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2011","WPR","WB_UMI","CHN","4.33","4.33000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2013","WPR","WB_UMI","CHN","4.71","4.71000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2001","AMR","WB_UMI","COL","5.94","5.94000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2003","AMR","WB_UMI","COL","5.78","5.78000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2010","AMR","WB_UMI","COL","7.07","7.07000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2012","AMR","WB_UMI","COL","6.75","6.75000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2017","AMR","WB_UMI","COL","7.68","7.68000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2000","AFR","WB_LMI","COM","7.32","7.32000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2007","AFR","WB_LMI","COM","5.47","5.47000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2009","AFR","WB_LMI","COM","5.07","5.07000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2016","AFR","WB_LMI","COM","4.70","4.70000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2018","AFR","WB_LMI","COM","4.59","4.59000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2004","AFR","WB_LMI","COG","2.11","2.11000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2006","AFR","WB_LMI","COG","1.78","1.78000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2013","AFR","WB_LMI","COG","2.49","2.49000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2015","AFR","WB_LMI","COG","3.42","3.42000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2003","WPR","WB_HI","COK","3.11","3.11000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2005","WPR","WB_HI","COK","3.82","3.82000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2010","WPR","WB_HI","COK","3.68","3.68000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2012","WPR","WB_HI","COK","3.17","3.17000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2000","AMR","WB_UMI","CRI","6.59","6.59000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2002","AMR","WB_UMI","CRI","6.90","6.90000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2009","AMR","WB_UMI","CRI","7.91","7.91000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2011","AMR","WB_UMI","CRI","8.22","8.22000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2016","AMR","WB_UMI","CRI","7.53","7.53000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2018","AMR","WB_UMI","CRI","7.56","7.56000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2006","AFR","WB_LMI","CIV","5.76","5.76000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2008","AFR","WB_LMI","CIV","6.31","6.31000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2015","AFR","WB_LMI","CIV","4.42","4.42000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2017","AFR","WB_LMI","CIV","4.45","4.45000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2003","EUR","WB_HI","HRV","6.36","6.36000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2005","EUR","WB_HI","HRV","6.91","6.91000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2007","EUR","WB_HI","HRV","7.46","7.46000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2012","EUR","WB_HI","HRV","7.80","7.80000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2014","EUR","WB_HI","HRV","6.70","6.70000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2002","AMR","WB_UMI","CUB","7.11","7.11000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2004","AMR","WB_UMI","CUB","6.83","6.83000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2009","AMR","WB_UMI","CUB","12.29","12.29000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2011","AMR","WB_UMI","CUB","11.31","11.31000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2013","AMR","WB_UMI","CUB","10.43","10.43000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2018","AMR","WB_UMI","CUB","11.19","11.19000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2001","EUR","WB_HI","CYP","5.34","5.34000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2008","EUR","WB_HI","CYP","6.01","6.01000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2010","EUR","WB_HI","CYP","6.52","6.52000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2017","EUR","WB_HI","CYP","6.74","6.74000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2000","EUR","WB_HI","CZE","5.72","5.72000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2005","EUR","WB_HI","CZE","6.38","6.38000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2007","EUR","WB_HI","CZE","6.02","6.02000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2014","EUR","WB_HI","CZE","7.65","7.65000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2016","EUR","WB_HI","CZE","7.15","7.15000","","",""
"GHED_CHEGDP_SHA2011","PUBLISHED","2004","AFR","WB_LI","COD","4.32","4.32000","","",""
