"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"WHS4_128","","PUBLISHED","1989","SEAR","","BGD","","","","","27","27.00000","","",""
"WHS4_128","","PUBLISHED","1982","SEAR","","BGD","","","","","2","2.00000","","",""
"WHS4_128","","PUBLISHED","1980","SEAR","","BGD","","","","","2","2.00000","","",""
"WHS4_128","","PUBLISHED","2015","AMR","","BLZ","","","","","91","91.00000","","",""
"WHS4_128","","PUBLISHED","2013","AMR","","BLZ","","","","","88","88.00000","","",""
"WHS4_128","","PUBLISHED","2011","AMR","","BLZ","","","","","88","88.00000","","",""
"WHS4_128","","PUBLISHED","2006","AMR","","BLZ","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2004","AMR","","BLZ","","","","","86","86.00000","","",""
"WHS4_128","","PUBLISHED","1997","AMR","","BLZ","","","","","86","86.00000","","",""
"WHS4_128","","PUBLISHED","1995","AMR","","BLZ","","","","","87","87.00000","","",""
"WHS4_128","","PUBLISHED","1988","AMR","","BLZ","","","","","88","88.00000","","",""
"WHS4_128","","PUBLISHED","1986","AMR","","BLZ","","","","","88","88.00000","","",""
"WHS4_128","","PUBLISHED","1981","AMR","","BLZ","","","","","75","75.00000","","",""
"WHS4_128","","PUBLISHED","2011","AFR","","BEN","","","","","92","92.00000","","",""
"WHS4_128","","PUBLISHED","2009","AFR","","BEN","","","","","92","92.00000","","",""
"WHS4_128","","PUBLISHED","2002","AFR","","BEN","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2000","AFR","","BEN","","","","","87","87.00000","","",""
"WHS4_128","","PUBLISHED","1995","AFR","","BEN","","","","","82","82.00000","","",""
"WHS4_128","","PUBLISHED","1993","AFR","","BEN","","","","","58","58.00000","","",""
"WHS4_128","","PUBLISHED","1986","AFR","","BEN","","","","","4","4.00000","","",""
"WHS4_128","","PUBLISHED","2018","SEAR","","BTN","","","","","89","89.00000","","",""
"WHS4_128","","PUBLISHED","2011","SEAR","","BTN","","","","","89","89.00000","","",""
"WHS4_128","","PUBLISHED","2009","SEAR","","BTN","","","","","89","89.00000","","",""
"WHS4_128","","PUBLISHED","2004","SEAR","","BTN","","","","","86","86.00000","","",""
"WHS4_128","","PUBLISHED","2002","SEAR","","BTN","","","","","87","87.00000","","",""
"WHS4_128","","PUBLISHED","1995","SEAR","","BTN","","","","","78","78.00000","","",""
"WHS4_128","","PUBLISHED","1993","SEAR","","BTN","","","","","60","60.00000","","",""
"WHS4_128","","PUBLISHED","1986","SEAR","","BTN","","","","","6","6.00000","","",""
"WHS4_128","","PUBLISHED","1984","SEAR","","BTN","","","","","3","3.00000","","",""
"WHS4_128","","PUBLISHED","2015","AMR","","BOL","","","","","87","87.00000","","",""
"WHS4_128","","PUBLISHED","2013","AMR","","BOL","","","","","76","76.00000","","",""
"WHS4_128","","PUBLISHED","2006","AMR","","BOL","","","","","71","71.00000","","",""
"WHS4_128","","PUBLISHED","2004","AMR","","BOL","","","","","70","70.00000","","",""
"WHS4_128","","PUBLISHED","1997","AMR","","BOL","","","","","60","60.00000","","",""
"WHS4_128","","PUBLISHED","1995","AMR","","BOL","","","","","57","57.00000","","",""
"WHS4_128","","PUBLISHED","1990","AMR","","BOL","","","","","23","23.00000","","",""
"WHS4_128","","PUBLISHED","2014","AFR","","BWA","","","","","92","92.00000","","",""
"WHS4_128","","PUBLISHED","2012","AFR","","BWA","","","","","92","92.00000","","",""
"WHS4_128","","PUBLISHED","2005","AFR","","BWA","","","","","83","83.00000","","",""
"WHS4_128","","PUBLISHED","2003","AFR","","BWA","","","","","82","82.00000","","",""
"WHS4_128","","PUBLISHED","1996","AFR","","BWA","","","","","75","75.00000","","",""
"WHS4_128","","PUBLISHED","1989","AFR","","BWA","","","","","58","58.00000","","",""
"WHS4_128","","PUBLISHED","1987","AFR","","BWA","","","","","50","50.00000","","",""
"WHS4_128","","PUBLISHED","2019","AMR","","BRA","","","","","94","94.00000","","",""
"WHS4_128","","PUBLISHED","2017","AMR","","BRA","","","","","94","94.00000","","",""
"WHS4_128","","PUBLISHED","2012","AMR","","BRA","","","","","93","93.00000","","",""
"WHS4_128","","PUBLISHED","2010","AMR","","BRA","","","","","92","92.00000","","",""
"WHS4_128","","PUBLISHED","2003","AMR","","BRA","","","","","76","76.00000","","",""
"WHS4_128","","PUBLISHED","2001","AMR","","BRA","","","","","92","92.00000","","",""
"WHS4_128","","PUBLISHED","1994","AMR","","BRA","","","","","75","75.00000","","",""
"WHS4_128","","PUBLISHED","1992","AMR","","BRA","","","","","68","68.00000","","",""
"WHS4_128","","PUBLISHED","1987","AMR","","BRA","","","","","56","56.00000","","",""
"WHS4_128","","PUBLISHED","2018","WPR","","BRN","","","","","96","96.00000","","",""
"WHS4_128","","PUBLISHED","2016","WPR","","BRN","","","","","95","95.00000","","",""
"WHS4_128","","PUBLISHED","2011","WPR","","BRN","","","","","95","95.00000","","",""
"WHS4_128","","PUBLISHED","2009","WPR","","BRN","","","","","65","65.00000","","",""
"WHS4_128","","PUBLISHED","2002","WPR","","BRN","","","","","79","79.00000","","",""
"WHS4_128","","PUBLISHED","2000","WPR","","BRN","","","","","77","77.00000","","",""
"WHS4_128","","PUBLISHED","1995","WPR","","BRN","","","","","69","69.00000","","",""
"WHS4_128","","PUBLISHED","1993","WPR","","BRN","","","","","58","58.00000","","",""
"WHS4_128","","PUBLISHED","1991","WPR","","BRN","","","","","38","38.00000","","",""
"WHS4_128","","PUBLISHED","1986","WPR","","BRN","","","","","50","50.00000","","",""
"WHS4_128","","PUBLISHED","2014","AFR","","BFA","","","","","89","89.00000","","",""
"WHS4_128","","PUBLISHED","2012","AFR","","BFA","","","","","88","88.00000","","",""
"WHS4_128","","PUBLISHED","2007","AFR","","BFA","","","","","80","80.00000","","",""
"WHS4_128","","PUBLISHED","2005","AFR","","BFA","","","","","72","72.00000","","",""
"WHS4_128","","PUBLISHED","2003","AFR","","BFA","","","","","67","67.00000","","",""
"WHS4_128","","PUBLISHED","1998","AFR","","BFA","","","","","49","49.00000","","",""
"WHS4_128","","PUBLISHED","1996","AFR","","BFA","","","","","52","52.00000","","",""
"WHS4_128","","PUBLISHED","1989","AFR","","BFA","","","","","55","55.00000","","",""
"WHS4_128","","PUBLISHED","1987","AFR","","BFA","","","","","18","18.00000","","",""
"WHS4_128","","PUBLISHED","2019","AFR","","BDI","","","","","90","90.00000","","",""
"WHS4_128","","PUBLISHED","2017","AFR","","BDI","","","","","87","87.00000","","",""
"WHS4_128","","PUBLISHED","2012","AFR","","BDI","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2010","AFR","","BDI","","","","","94","94.00000","","",""
"WHS4_128","","PUBLISHED","2001","AFR","","BDI","","","","","55","55.00000","","",""
"WHS4_128","","PUBLISHED","1994","AFR","","BDI","","","","","71","71.00000","","",""
"WHS4_128","","PUBLISHED","1992","AFR","","BDI","","","","","70","70.00000","","",""
"WHS4_128","","PUBLISHED","1987","AFR","","BDI","","","","","53","53.00000","","",""
"WHS4_128","","PUBLISHED","1985","AFR","","BDI","","","","","21","21.00000","","",""
"WHS4_128","","PUBLISHED","2015","WPR","","KHM","","","","","93","93.00000","","",""
"WHS4_128","","PUBLISHED","2013","WPR","","KHM","","","","","91","91.00000","","",""
"WHS4_128","","PUBLISHED","2006","WPR","","KHM","","","","","84","84.00000","","",""
"WHS4_128","","PUBLISHED","2004","WPR","","KHM","","","","","79","79.00000","","",""
"WHS4_128","","PUBLISHED","1999","WPR","","KHM","","","","","50","50.00000","","",""
"WHS4_128","","PUBLISHED","1997","WPR","","KHM","","","","","46","46.00000","","",""
"WHS4_128","","PUBLISHED","1990","WPR","","KHM","","","","","11","11.00000","","",""
"WHS4_128","","PUBLISHED","1988","WPR","","KHM","","","","","10","10.00000","","",""
"WHS4_128","","PUBLISHED","2018","AFR","","CMR","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2016","AFR","","CMR","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2011","AFR","","CMR","","","","","75","75.00000","","",""
"WHS4_128","","PUBLISHED","2009","AFR","","CMR","","","","","91","91.00000","","",""
"WHS4_128","","PUBLISHED","2002","AFR","","CMR","","","","","65","65.00000","","",""
"WHS4_128","","PUBLISHED","2000","AFR","","CMR","","","","","54","54.00000","","",""
"WHS4_128","","PUBLISHED","1993","AFR","","CMR","","","","","18","18.00000","","",""
"WHS4_128","","PUBLISHED","1991","AFR","","CMR","","","","","19","19.00000","","",""
"WHS4_128","","PUBLISHED","1986","AFR","","CMR","","","","","13","13.00000","","",""
"WHS4_128","","PUBLISHED","1984","AFR","","CMR","","","","","6","6.00000","","",""
"WHS4_128","","PUBLISHED","2013","AFR","","CPV","","","","","92","92.00000","","",""
"WHS4_128","","PUBLISHED","2011","AFR","","CPV","","","","","92","92.00000","","",""
"WHS4_128","","PUBLISHED","2004","AFR","","CPV","","","","","78","78.00000","","",""
"WHS4_128","","PUBLISHED","2002","AFR","","CPV","","","","","62","62.00000","","",""
"WHS4_128","","PUBLISHED","1997","AFR","","CPV","","","","","63","63.00000","","",""
"WHS4_128","","PUBLISHED","1995","AFR","","CPV","","","","","30","30.00000","","",""
"WHS4_128","","PUBLISHED","1988","AFR","","CPV","","","","","77","77.00000","","",""
"WHS4_128","","PUBLISHED","2018","AFR","","CAF","","","","","60","60.00000","","",""
"WHS4_128","","PUBLISHED","2011","AFR","","CAF","","","","","80","80.00000","","",""
"WHS4_128","","PUBLISHED","2009","AFR","","CAF","","","","","86","86.00000","","",""
"WHS4_128","","PUBLISHED","2004","AFR","","CAF","","","","","35","35.00000","","",""
"WHS4_128","","PUBLISHED","2002","AFR","","CAF","","","","","31","31.00000","","",""
"WHS4_128","","PUBLISHED","2000","AFR","","CAF","","","","","36","36.00000","","",""
"WHS4_128","","PUBLISHED","1995","AFR","","CAF","","","","","34","34.00000","","",""
"WHS4_128","","PUBLISHED","1993","AFR","","CAF","","","","","39","39.00000","","",""
"WHS4_128","","PUBLISHED","1986","AFR","","CAF","","","","","25","25.00000","","",""
"WHS4_128","","PUBLISHED","1984","AFR","","CAF","","","","","24","24.00000","","",""
"WHS4_128","","PUBLISHED","2019","AFR","","TCD","","","","","78","78.00000","","",""
"WHS4_128","","PUBLISHED","2017","AFR","","TCD","","","","","78","78.00000","","",""
"WHS4_128","","PUBLISHED","2015","AFR","","TCD","","","","","75","75.00000","","",""
"WHS4_128","","PUBLISHED","2010","AFR","","TCD","","","","","60","60.00000","","",""
"WHS4_128","","PUBLISHED","2008","AFR","","TCD","","","","","58","58.00000","","",""
"WHS4_128","","PUBLISHED","2001","AFR","","TCD","","","","","37","37.00000","","",""
"WHS4_128","","PUBLISHED","1999","AFR","","TCD","","","","","43","43.00000","","",""
"WHS4_128","","PUBLISHED","1994","AFR","","TCD","","","","","60","60.00000","","",""
"WHS4_128","","PUBLISHED","1992","AFR","","TCD","","","","","11","11.00000","","",""
"WHS4_128","","PUBLISHED","1990","AFR","","TCD","","","","","14","14.00000","","",""
"WHS4_128","","PUBLISHED","2018","AMR","","COL","","","","","95","95.00000","","",""
"WHS4_128","","PUBLISHED","2016","AMR","","COL","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2009","AMR","","COL","","","","","78","78.00000","","",""
"WHS4_128","","PUBLISHED","2007","AMR","","COL","","","","","78","78.00000","","",""
"WHS4_128","","PUBLISHED","2000","AMR","","COL","","","","","70","70.00000","","",""
"WHS4_128","","PUBLISHED","1998","AMR","","COL","","","","","67","67.00000","","",""
"WHS4_128","","PUBLISHED","1993","AMR","","COL","","","","","61","61.00000","","",""
"WHS4_128","","PUBLISHED","1991","AMR","","COL","","","","","57","57.00000","","",""
"WHS4_128","","PUBLISHED","1984","AMR","","COL","","","","","7","7.00000","","",""
"WHS4_128","","PUBLISHED","1982","AMR","","COL","","","","","7","7.00000","","",""
"WHS4_128","","PUBLISHED","2015","AFR","","COM","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2013","AFR","","COM","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2008","AFR","","COM","","","","","83","83.00000","","",""
"WHS4_128","","PUBLISHED","2006","AFR","","COM","","","","","88","88.00000","","",""
"WHS4_128","","PUBLISHED","1999","AFR","","COM","","","","","50","50.00000","","",""
"WHS4_128","","PUBLISHED","1997","AFR","","COM","","","","","41","41.00000","","",""
"WHS4_128","","PUBLISHED","1990","AFR","","COM","","","","","78","78.00000","","",""
"WHS4_128","","PUBLISHED","1988","AFR","","COM","","","","","33","33.00000","","",""
"WHS4_128","","PUBLISHED","2019","AFR","","COG","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2017","AFR","","COG","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2010","AFR","","COG","","","","","83","83.00000","","",""
"WHS4_128","","PUBLISHED","2008","AFR","","COG","","","","","82","82.00000","","",""
"WHS4_128","","PUBLISHED","2001","AFR","","COG","","","","","67","67.00000","","",""
"WHS4_128","","PUBLISHED","1999","AFR","","COG","","","","","63","63.00000","","",""
"WHS4_128","","PUBLISHED","1994","AFR","","COG","","","","","71","71.00000","","",""
"WHS4_128","","PUBLISHED","1992","AFR","","COG","","","","","77","77.00000","","",""
"WHS4_128","","PUBLISHED","2019","AFR","","CIV","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2017","AFR","","CIV","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2010","AFR","","CIV","","","","","82","82.00000","","",""
"WHS4_128","","PUBLISHED","2008","AFR","","CIV","","","","","92","92.00000","","",""
"WHS4_128","","PUBLISHED","2003","AFR","","CIV","","","","","76","76.00000","","",""
"WHS4_128","","PUBLISHED","2001","AFR","","CIV","","","","","76","76.00000","","",""
"WHS4_128","","PUBLISHED","1994","AFR","","CIV","","","","","34","34.00000","","",""
"WHS4_128","","PUBLISHED","1992","AFR","","CIV","","","","","43","43.00000","","",""
"WHS4_128","","PUBLISHED","2016","AFR","","COD","","","","","82","82.00000","","",""
"WHS4_128","","PUBLISHED","2014","AFR","","COD","","","","","82","82.00000","","",""
"WHS4_128","","PUBLISHED","2009","AFR","","COD","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2007","AFR","","COD","","","","","70","70.00000","","",""
"WHS4_128","","PUBLISHED","2000","AFR","","COD","","","","","45","45.00000","","",""
"WHS4_128","","PUBLISHED","1998","AFR","","COD","","","","","50","50.00000","","",""
"WHS4_128","","PUBLISHED","1991","AFR","","COD","","","","","35","35.00000","","",""
"WHS4_128","","PUBLISHED","1989","AFR","","COD","","","","","52","52.00000","","",""
"WHS4_128","","PUBLISHED","2018","EMR","","DJI","","","","","98","98.00000","","",""
"WHS4_128","","PUBLISHED","2011","EMR","","DJI","","","","","79","79.00000","","",""
"WHS4_128","","PUBLISHED","2009","EMR","","DJI","","","","","77","77.00000","","",""
"WHS4_128","","PUBLISHED","2002","EMR","","DJI","","","","","57","57.00000","","",""
"WHS4_128","","PUBLISHED","2000","EMR","","DJI","","","","","46","46.00000","","",""
"WHS4_128","","PUBLISHED","1995","EMR","","DJI","","","","","62","62.00000","","",""
"WHS4_128","","PUBLISHED","1993","EMR","","DJI","","","","","77","77.00000","","",""
"WHS4_128","","PUBLISHED","1991","EMR","","DJI","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","1986","EMR","","DJI","","","","","12","12.00000","","",""
"WHS4_128","","PUBLISHED","1984","EMR","","DJI","","","","","17","17.00000","","",""
"WHS4_128","","PUBLISHED","2013","AMR","","DOM","","","","","90","90.00000","","",""
"WHS4_128","","PUBLISHED","2011","AMR","","DOM","","","","","90","90.00000","","",""
"WHS4_128","","PUBLISHED","2006","AMR","","DOM","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2004","AMR","","DOM","","","","","86","86.00000","","",""
"WHS4_128","","PUBLISHED","2002","AMR","","DOM","","","","","83","83.00000","","",""
"WHS4_128","","PUBLISHED","1997","AMR","","DOM","","","","","80","80.00000","","",""
"WHS4_128","","PUBLISHED","1995","AMR","","DOM","","","","","82","82.00000","","",""
"WHS4_128","","PUBLISHED","1988","AMR","","DOM","","","","","34","34.00000","","",""
"WHS4_128","","PUBLISHED","1986","AMR","","DOM","","","","","33","33.00000","","",""
"WHS4_128","","PUBLISHED","2019","SEAR","","PRK","","","","","98","98.00000","","",""
"WHS4_128","","PUBLISHED","2017","SEAR","","PRK","","","","","98","98.00000","","",""
"WHS4_128","","PUBLISHED","2012","SEAR","","PRK","","","","","93","93.00000","","",""
"WHS4_128","","PUBLISHED","2003","SEAR","","PRK","","","","","91","91.00000","","",""
"WHS4_128","","PUBLISHED","2001","SEAR","","PRK","","","","","80","80.00000","","",""
"WHS4_128","","PUBLISHED","1994","SEAR","","PRK","","","","","92","92.00000","","",""
"WHS4_128","","PUBLISHED","1992","SEAR","","PRK","","","","","91","91.00000","","",""
"WHS4_128","","PUBLISHED","2016","AMR","","ECU","","","","","88","88.00000","","",""
"WHS4_128","","PUBLISHED","2009","AMR","","ECU","","","","","73","73.00000","","",""
"WHS4_128","","PUBLISHED","2007","AMR","","ECU","","","","","72","72.00000","","",""
"WHS4_128","","PUBLISHED","2000","AMR","","ECU","","","","","42","42.00000","","",""
"WHS4_128","","PUBLISHED","1998","AMR","","ECU","","","","","38","38.00000","","",""
"WHS4_128","","PUBLISHED","1993","AMR","","ECU","","","","","30","30.00000","","",""
"WHS4_128","","PUBLISHED","1991","AMR","","ECU","","","","","30","30.00000","","",""
"WHS4_128","","PUBLISHED","1984","AMR","","ECU","","","","","12","12.00000","","",""
"WHS4_128","","PUBLISHED","1982","AMR","","ECU","","","","","5","5.00000","","",""
"WHS4_128","","PUBLISHED","2015","EMR","","EGY","","","","","86","86.00000","","",""
"WHS4_128","","PUBLISHED","2013","EMR","","EGY","","","","","86","86.00000","","",""
"WHS4_128","","PUBLISHED","2008","EMR","","EGY","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2006","EMR","","EGY","","","","","86","86.00000","","",""
"WHS4_128","","PUBLISHED","1999","EMR","","EGY","","","","","77","77.00000","","",""
"WHS4_128","","PUBLISHED","1997","EMR","","EGY","","","","","74","74.00000","","",""
"WHS4_128","","PUBLISHED","1990","EMR","","EGY","","","","","74","74.00000","","",""
"WHS4_128","","PUBLISHED","1988","EMR","","EGY","","","","","68","68.00000","","",""
"WHS4_128","","PUBLISHED","1983","EMR","","EGY","","","","","11","11.00000","","",""
"WHS4_128","","PUBLISHED","1981","EMR","","EGY","","","","","9","9.00000","","",""
"WHS4_128","","PUBLISHED","2013","AMR","","SLV","","","","","90","90.00000","","",""
"WHS4_128","","PUBLISHED","2011","AMR","","SLV","","","","","88","88.00000","","",""
"WHS4_128","","PUBLISHED","2004","AMR","","SLV","","","","","93","93.00000","","",""
"WHS4_128","","PUBLISHED","2002","AMR","","SLV","","","","","87","87.00000","","",""
"WHS4_128","","PUBLISHED","1997","AMR","","SLV","","","","","74","74.00000","","",""
"WHS4_128","","PUBLISHED","1995","AMR","","SLV","","","","","67","67.00000","","",""
"WHS4_128","","PUBLISHED","1988","AMR","","SLV","","","","","28","28.00000","","",""
"WHS4_128","","PUBLISHED","1986","AMR","","SLV","","","","","27","27.00000","","",""
"WHS4_128","","PUBLISHED","2019","AFR","","GNQ","","","","","65","65.00000","","",""
"WHS4_128","","PUBLISHED","2017","AFR","","GNQ","","","","","70","70.00000","","",""
"WHS4_128","","PUBLISHED","2012","AFR","","GNQ","","","","","75","75.00000","","",""
"WHS4_128","","PUBLISHED","2010","AFR","","GNQ","","","","","75","75.00000","","",""
"WHS4_128","","PUBLISHED","2003","AFR","","GNQ","","","","","62","62.00000","","",""
"WHS4_128","","PUBLISHED","2001","AFR","","GNQ","","","","","49","49.00000","","",""
"WHS4_128","","PUBLISHED","1994","AFR","","GNQ","","","","","71","71.00000","","",""
"WHS4_128","","PUBLISHED","1992","AFR","","GNQ","","","","","68","68.00000","","",""
"WHS4_128","","PUBLISHED","1987","AFR","","GNQ","","","","","34","34.00000","","",""
"WHS4_128","","PUBLISHED","1985","AFR","","GNQ","","","","","14","14.00000","","",""
"WHS4_128","","PUBLISHED","2018","AFR","","ERI","","","","","99","99.00000","","",""
