GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,SEX,Display Value,Numeric,Low,High,Comments
MDG_0000000001,PUBLISHED,1972,EMR,QAT,FMLE,40.9,40.91603,33.67243,49.47121,
MDG_0000000001,PUBLISHED,1986,EMR,QAT,FMLE,20.5,20.46473,18.17622,22.92428,
MDG_0000000001,PUBLISHED,1988,EMR,QAT,FMLE,18.3,18.29369,16.66208,20.01607,
MDG_0000000001,PUBLISHED,1989,EMR,QAT,FMLE,17.2,17.21171,15.86444,18.62773,
MDG_0000000001,PUBLISHED,2003,EMR,QAT,FMLE,8.8,8.7589,8.266,9.29067,
MDG_0000000001,PUBLISHED,2005,EMR,QAT,FMLE,8.2,8.18701,7.73158,8.67558,
MDG_0000000001,PUBLISHED,2006,EMR,QAT,FMLE,7.9,7.92912,7.48028,8.40243,
MDG_0000000001,PUBLISHED,2019,EMR,QAT,FMLE,5.1,5.1356,4.48874,5.88415,
MDG_0000000001,PUBLISHED,1969,EMR,QAT,MLE,57.1,57.1251,44.63118,71.89068,
MDG_0000000001,PUBLISHED,1971,EMR,QAT,MLE,50.9,50.91316,41.30148,62.00583,
MDG_0000000001,PUBLISHED,1986,EMR,QAT,MLE,24.5,24.47924,21.82513,27.37817,
MDG_0000000001,PUBLISHED,1988,EMR,QAT,MLE,21.9,21.86736,19.9617,23.89433,
MDG_0000000001,PUBLISHED,2003,EMR,QAT,MLE,10.4,10.37293,9.80344,10.96586,
MDG_0000000001,PUBLISHED,2004,EMR,QAT,MLE,10,9.99201,9.44758,10.56358,
MDG_0000000001,PUBLISHED,2018,EMR,QAT,MLE,6.3,6.25602,5.61955,6.97404,
MDG_0000000001,PUBLISHED,1955,EUR,ROU,BTSX,90.2,90.19686,81.07822,100.10843,
MDG_0000000001,PUBLISHED,1956,EUR,ROU,BTSX,85.3,85.25732,82.05033,88.66931,
MDG_0000000001,PUBLISHED,1970,EUR,ROU,BTSX,46.6,46.60639,45.35916,47.8649,
MDG_0000000001,PUBLISHED,1972,EUR,ROU,BTSX,39.3,39.33737,38.3665,40.28522,
MDG_0000000001,PUBLISHED,1973,EUR,ROU,BTSX,37.6,37.64085,36.64319,38.63202,
MDG_0000000001,PUBLISHED,1987,EUR,ROU,BTSX,26.9,26.8931,26.24552,27.54238,
MDG_0000000001,PUBLISHED,1989,EUR,ROU,BTSX,25.8,25.78634,25.20849,26.39754,
MDG_0000000001,PUBLISHED,1990,EUR,ROU,BTSX,24.2,24.16325,23.54884,24.80976,
MDG_0000000001,PUBLISHED,2004,EUR,ROU,BTSX,16.4,16.4147,16.05062,16.80471,
MDG_0000000001,PUBLISHED,2006,EUR,ROU,BTSX,14.3,14.30083,13.95503,14.65801,
MDG_0000000001,PUBLISHED,2007,EUR,ROU,BTSX,13,12.96802,12.66794,13.29404,
MDG_0000000001,PUBLISHED,1956,EUR,ROU,FMLE,79.4,79.36775,76.32414,82.57626,
MDG_0000000001,PUBLISHED,1957,EUR,ROU,FMLE,74.2,74.21533,72.27393,76.21555,
MDG_0000000001,PUBLISHED,1973,EUR,ROU,FMLE,34.5,34.49151,33.53565,35.45393,
MDG_0000000001,PUBLISHED,1974,EUR,ROU,FMLE,33.3,33.31752,32.50443,34.14793,
MDG_0000000001,PUBLISHED,1990,EUR,ROU,FMLE,21.3,21.31377,20.72831,21.93087,
MDG_0000000001,PUBLISHED,1991,EUR,ROU,FMLE,20.5,20.48129,19.94405,21.02069,
MDG_0000000001,PUBLISHED,2005,EUR,ROU,FMLE,13.7,13.747,13.346,14.15744,
MDG_0000000001,PUBLISHED,2007,EUR,ROU,FMLE,11.5,11.46927,11.1584,11.80424,
MDG_0000000001,PUBLISHED,2008,EUR,ROU,FMLE,10.5,10.4889,10.18055,10.80573,
MDG_0000000001,PUBLISHED,1957,EUR,ROU,MLE,85.8,85.75273,83.53377,88.07694,
MDG_0000000001,PUBLISHED,1959,EUR,ROU,MLE,81.5,81.48498,79.47955,83.44752,
MDG_0000000001,PUBLISHED,1960,EUR,ROU,MLE,78.9,78.89204,76.83509,81.04241,
MDG_0000000001,PUBLISHED,1974,EUR,ROU,MLE,39.1,39.09927,38.17932,40.03705,
MDG_0000000001,PUBLISHED,1975,EUR,ROU,MLE,37.6,37.55954,36.56327,38.60395,
MDG_0000000001,PUBLISHED,1977,EUR,ROU,MLE,34.1,34.09276,33.20185,34.97477,
MDG_0000000001,PUBLISHED,1991,EUR,ROU,MLE,25.8,25.77143,25.11961,26.41848,
MDG_0000000001,PUBLISHED,1992,EUR,ROU,MLE,25.3,25.32304,24.6642,25.97385,
MDG_0000000001,PUBLISHED,1994,EUR,ROU,MLE,24.6,24.64846,24.04409,25.26624,
MDG_0000000001,PUBLISHED,2008,EUR,ROU,MLE,13.2,13.18635,12.82155,13.57319,
MDG_0000000001,PUBLISHED,2009,EUR,ROU,MLE,12.3,12.33004,12.01782,12.6492,
MDG_0000000001,PUBLISHED,1975,EUR,RUS,BTSX,25.8,25.80221,23.19361,28.75428,
MDG_0000000001,PUBLISHED,1976,EUR,RUS,BTSX,25.1,25.10673,22.9296,27.4885,
MDG_0000000001,PUBLISHED,1993,EUR,RUS,BTSX,18.6,18.59161,18.25053,18.93646,
MDG_0000000001,PUBLISHED,2007,EUR,RUS,BTSX,10.2,10.23615,10.04099,10.42725,
MDG_0000000001,PUBLISHED,2008,EUR,RUS,BTSX,9.6,9.63418,9.44501,9.82168,
MDG_0000000001,PUBLISHED,2010,EUR,RUS,BTSX,8.9,8.88763,8.71562,9.063,
MDG_0000000001,PUBLISHED,1974,EUR,RUS,FMLE,22.9,22.86278,20.18444,25.97882,
MDG_0000000001,PUBLISHED,1975,EUR,RUS,FMLE,22.1,22.10324,19.83056,24.70664,
MDG_0000000001,PUBLISHED,1977,EUR,RUS,FMLE,20.9,20.93766,19.3989,22.60198,
MDG_0000000001,PUBLISHED,1991,EUR,RUS,FMLE,15.5,15.52931,15.23078,15.83138,
MDG_0000000001,PUBLISHED,1992,EUR,RUS,FMLE,15.7,15.66772,15.35788,15.97512,
MDG_0000000001,PUBLISHED,1994,EUR,RUS,FMLE,15.9,15.90185,15.5927,16.21899,
MDG_0000000001,PUBLISHED,2008,EUR,RUS,FMLE,8.5,8.4526,8.27364,8.63832,
MDG_0000000001,PUBLISHED,2009,EUR,RUS,FMLE,8.1,8.09506,7.9284,8.26565,
MDG_0000000001,PUBLISHED,1975,EUR,RUS,MLE,29.3,29.32973,26.35137,32.70501,
MDG_0000000001,PUBLISHED,1976,EUR,RUS,MLE,28.6,28.57208,26.07402,31.29951,
MDG_0000000001,PUBLISHED,1991,EUR,RUS,MLE,21,21.03059,20.62876,21.42416,
MDG_0000000001,PUBLISHED,1993,EUR,RUS,MLE,21.2,21.15759,20.75345,21.56157,
MDG_0000000001,PUBLISHED,2008,EUR,RUS,MLE,10.8,10.75748,10.53497,10.97632,
MDG_0000000001,PUBLISHED,2010,EUR,RUS,MLE,9.9,9.88633,9.67979,10.09592,
MDG_0000000001,PUBLISHED,2011,EUR,RUS,MLE,9.6,9.64002,9.4412,9.84086,
MDG_0000000001,PUBLISHED,1961,AFR,RWA,BTSX,128.1,128.1434,115.73056,143.57696,
MDG_0000000001,PUBLISHED,1962,AFR,RWA,BTSX,126.3,126.28629,114.4672,140.73947,
MDG_0000000001,PUBLISHED,1964,AFR,RWA,BTSX,124.5,124.5155,113.94641,136.7749,
MDG_0000000001,PUBLISHED,1965,AFR,RWA,BTSX,124.5,124.52322,114.38479,136.24142,
MDG_0000000001,PUBLISHED,1978,AFR,RWA,BTSX,144.8,144.80748,134.85198,155.40881,
MDG_0000000001,PUBLISHED,1979,AFR,RWA,BTSX,137.9,137.90486,128.66903,147.90663,
MDG_0000000001,PUBLISHED,1981,AFR,RWA,BTSX,120.2,120.15031,112.93758,128.14212,
MDG_0000000001,PUBLISHED,1996,AFR,RWA,BTSX,115.1,115.12519,103.87875,128.87884,
MDG_0000000001,PUBLISHED,2013,AFR,RWA,BTSX,34.5,34.51717,27.39513,43.35166,
MDG_0000000001,PUBLISHED,1965,AFR,RWA,FMLE,115.6,115.59007,105.50559,127.15549,
MDG_0000000001,PUBLISHED,1967,AFR,RWA,FMLE,117.1,117.09526,107.59576,127.958,
MDG_0000000001,PUBLISHED,1968,AFR,RWA,FMLE,118.4,118.38752,109.26925,128.79346,
MDG_0000000001,PUBLISHED,1982,AFR,RWA,FMLE,104.2,104.20007,97.606,111.38356,
MDG_0000000001,PUBLISHED,1984,AFR,RWA,FMLE,93.8,93.78226,87.86854,99.97514,
MDG_0000000001,PUBLISHED,1985,AFR,RWA,FMLE,90.3,90.31929,84.59388,96.31482,
MDG_0000000001,PUBLISHED,1999,AFR,RWA,FMLE,105,104.99028,96.73556,114.92416,
MDG_0000000001,PUBLISHED,2001,AFR,RWA,FMLE,92.9,92.9069,86.58362,99.72053,
MDG_0000000001,PUBLISHED,2002,AFR,RWA,FMLE,85.5,85.54747,79.8111,91.76532,
MDG_0000000001,PUBLISHED,2016,AFR,RWA,FMLE,26.6,26.63691,18.0212,37.91933,
MDG_0000000001,PUBLISHED,2018,AFR,RWA,FMLE,24.6,24.59791,15.0847,37.54543,
MDG_0000000001,PUBLISHED,2019,AFR,RWA,FMLE,23.6,23.61669,13.79293,37.35007,
MDG_0000000001,PUBLISHED,1970,AFR,RWA,MLE,139.6,139.60069,129.76383,151.22446,
MDG_0000000001,PUBLISHED,1987,AFR,RWA,MLE,99.1,99.08351,93.11485,105.36884,
MDG_0000000001,PUBLISHED,1988,AFR,RWA,MLE,97.6,97.61568,91.90139,103.64453,
MDG_0000000001,PUBLISHED,2002,AFR,RWA,MLE,97.9,97.89525,91.48984,104.81989,
MDG_0000000001,PUBLISHED,2004,AFR,RWA,MLE,80.8,80.76904,75.247,86.71611,
MDG_0000000001,PUBLISHED,2005,AFR,RWA,MLE,73,73.03738,67.80376,78.69201,
MDG_0000000001,PUBLISHED,2019,AFR,RWA,MLE,28.9,28.91082,16.98711,45.66648,
MDG_0000000001,PUBLISHED,1973,EMR,SAU,BTSX,103.7,103.67659,81.16684,132.29283,
MDG_0000000001,PUBLISHED,1974,EMR,SAU,BTSX,97.7,97.74326,77.80308,122.73985,
MDG_0000000001,PUBLISHED,1988,EMR,SAU,BTSX,41,41.00555,34.99291,49.48234,
MDG_0000000001,PUBLISHED,1990,EMR,SAU,BTSX,35.6,35.55329,30.15984,41.59727,
MDG_0000000001,PUBLISHED,1991,EMR,SAU,BTSX,33.1,33.12802,27.98312,38.29937,
MDG_0000000001,PUBLISHED,2005,EMR,SAU,BTSX,14.1,14.08247,12.42611,16.63563,
MDG_0000000001,PUBLISHED,2008,EMR,SAU,BTSX,11.7,11.70529,10.10807,14.68171,
MDG_0000000001,PUBLISHED,1974,EMR,SAU,FMLE,92.5,92.47154,73.15643,117.17,
MDG_0000000001,PUBLISHED,1975,EMR,SAU,FMLE,87,87.04317,69.64261,109.28164,
MDG_0000000001,PUBLISHED,1977,EMR,SAU,FMLE,77.1,77.08732,62.5213,96.52716,
MDG_0000000001,PUBLISHED,1991,EMR,SAU,FMLE,30.8,30.77527,25.86871,35.91874,
MDG_0000000001,PUBLISHED,1992,EMR,SAU,FMLE,28.7,28.71164,24.00713,33.34513,
MDG_0000000001,PUBLISHED,2008,EMR,SAU,FMLE,10.9,10.93731,9.38062,13.77373,
MDG_0000000001,PUBLISHED,2009,EMR,SAU,FMLE,10.3,10.26057,8.74589,13.01475,
MDG_0000000001,PUBLISHED,1975,EMR,SAU,MLE,96.5,96.48853,77.7668,120.55277,
MDG_0000000001,PUBLISHED,1977,EMR,SAU,MLE,86.1,86.07299,70.14607,107.11101,
MDG_0000000001,PUBLISHED,1978,EMR,SAU,MLE,81.3,81.25137,66.39897,101.85465,
MDG_0000000001,PUBLISHED,1992,EMR,SAU,MLE,32.9,32.93736,27.44093,38.08641,
MDG_0000000001,PUBLISHED,1995,EMR,SAU,MLE,27,27.01869,22.61902,30.8206,
MDG_0000000001,PUBLISHED,2009,EMR,SAU,MLE,11.7,11.65681,9.92174,14.66776,
MDG_0000000001,PUBLISHED,2010,EMR,SAU,MLE,10.9,10.88782,9.22767,13.79112,
MDG_0000000001,PUBLISHED,2012,EMR,SAU,MLE,9.5,9.46503,7.9511,11.89644,
MDG_0000000001,PUBLISHED,1959,EMR,SDN,BTSX,107.6,107.64164,99.04574,116.57522,
MDG_0000000001,PUBLISHED,1960,EMR,SDN,BTSX,106.1,106.13394,98.11556,114.53566,
MDG_0000000001,PUBLISHED,1962,EMR,SDN,BTSX,103.2,103.1838,96.10329,110.72568,
MDG_0000000001,PUBLISHED,1976,EMR,SDN,BTSX,92.3,92.26944,86.62276,97.96739,
MDG_0000000001,PUBLISHED,1977,EMR,SDN,BTSX,91.6,91.64832,86.04137,97.36535,
MDG_0000000001,PUBLISHED,1979,EMR,SDN,BTSX,90.4,90.43313,84.93178,96.1404,
MDG_0000000001,PUBLISHED,1993,EMR,SDN,BTSX,77.8,77.78486,72.71096,83.24111,
MDG_0000000001,PUBLISHED,1994,EMR,SDN,BTSX,76.4,76.41713,71.37813,81.8653,
MDG_0000000001,PUBLISHED,2009,EMR,SDN,BTSX,51.8,51.81269,46.80972,57.17007,
MDG_0000000001,PUBLISHED,2011,EMR,SDN,BTSX,49.5,49.46748,44.11198,55.46414,
MDG_0000000001,PUBLISHED,1958,EMR,SDN,FMLE,100.6,100.63034,91.44726,110.71223,
MDG_0000000001,PUBLISHED,1959,EMR,SDN,FMLE,99.1,99.14221,90.60169,108.49793,
MDG_0000000001,PUBLISHED,1961,EMR,SDN,FMLE,96.3,96.2831,88.75219,104.5664,
MDG_0000000001,PUBLISHED,1962,EMR,SDN,FMLE,94.9,94.94694,87.75119,102.76304,
MDG_0000000001,PUBLISHED,1975,EMR,SDN,FMLE,85.2,85.18215,79.41045,90.96759,
MDG_0000000001,PUBLISHED,1976,EMR,SDN,FMLE,84.5,84.53424,78.79457,90.20292,
MDG_0000000001,PUBLISHED,1978,EMR,SDN,FMLE,83.2,83.22452,77.66857,88.95458,
MDG_0000000001,PUBLISHED,1992,EMR,SDN,FMLE,71,70.98593,65.98262,76.61304,
MDG_0000000001,PUBLISHED,1993,EMR,SDN,FMLE,69.7,69.73018,64.77973,75.27651,
MDG_0000000001,PUBLISHED,1995,EMR,SDN,FMLE,67.1,67.05258,62.11387,72.41531,
MDG_0000000001,PUBLISHED,2009,EMR,SDN,FMLE,45.9,45.94447,41.36752,51.02992,
MDG_0000000001,PUBLISHED,2010,EMR,SDN,FMLE,44.9,44.85646,40.15212,50.14215,
MDG_0000000001,PUBLISHED,2012,EMR,SDN,FMLE,42.8,42.83797,37.78036,48.73964,
MDG_0000000001,PUBLISHED,1958,EMR,SDN,MLE,117.3,117.33458,106.83967,128.35966,
MDG_0000000001,PUBLISHED,1960,EMR,SDN,MLE,114.1,114.10351,105.0246,123.82918,
MDG_0000000001,PUBLISHED,1962,EMR,SDN,MLE,111.1,111.06691,102.78342,119.89727,
MDG_0000000001,PUBLISHED,1975,EMR,SDN,MLE,100.1,100.12735,93.64372,106.83678,
MDG_0000000001,PUBLISHED,1977,EMR,SDN,MLE,99,98.9617,92.58431,105.60284,
MDG_0000000001,PUBLISHED,1978,EMR,SDN,MLE,98.4,98.40896,92.04743,105.01203,
MDG_0000000001,PUBLISHED,1992,EMR,SDN,MLE,86.8,86.77601,80.85604,93.13974,
MDG_0000000001,PUBLISHED,1994,EMR,SDN,MLE,84,84.02104,78.1213,90.23012,
MDG_0000000001,PUBLISHED,1995,EMR,SDN,MLE,82.5,82.52878,76.62742,88.7574,
MDG_0000000001,PUBLISHED,2008,EMR,SDN,MLE,58.8,58.75144,53.14365,64.67788,
MDG_0000000001,PUBLISHED,2009,EMR,SDN,MLE,57.4,57.35677,51.60693,63.4803,
MDG_0000000001,PUBLISHED,2011,EMR,SDN,MLE,54.8,54.8362,48.74331,61.66169,
MDG_0000000001,PUBLISHED,2012,EMR,SDN,MLE,53.6,53.62021,47.26389,60.92701,
MDG_0000000001,PUBLISHED,1955,AFR,SEN,BTSX,133.6,133.60709,122.4645,145.95713,
MDG_0000000001,PUBLISHED,1956,AFR,SEN,BTSX,132,131.95919,121.17685,144.10225,
MDG_0000000001,PUBLISHED,1958,AFR,SEN,BTSX,129.4,129.37045,119.26514,140.88889,
MDG_0000000001,PUBLISHED,1973,AFR,SEN,BTSX,118.7,118.74133,113.28296,124.41356,
MDG_0000000001,PUBLISHED,1990,AFR,SEN,BTSX,71,71.03566,68.47509,73.68171,
MDG_0000000001,PUBLISHED,1991,AFR,SEN,BTSX,70.3,70.30195,67.78121,72.92898,
MDG_0000000001,PUBLISHED,2005,AFR,SEN,BTSX,53.2,53.24097,50.89055,55.72809,
MDG_0000000001,PUBLISHED,2007,AFR,SEN,BTSX,48.2,48.23445,45.91212,50.63528,
MDG_0000000001,PUBLISHED,2008,AFR,SEN,BTSX,46.2,46.15445,43.84249,48.51925,
MDG_0000000001,PUBLISHED,1952,AFR,SEN,FMLE,130.6,130.60278,118.20042,144.44534,
MDG_0000000001,PUBLISHED,1954,AFR,SEN,FMLE,126.8,126.78275,115.23811,139.41558,
MDG_0000000001,PUBLISHED,1955,AFR,SEN,FMLE,125,125.04835,113.76201,137.34295,
MDG_0000000001,PUBLISHED,1969,AFR,SEN,FMLE,118,118.04351,111.67619,125.09283,
MDG_0000000001,PUBLISHED,1971,AFR,SEN,FMLE,115.1,115.0756,109.10188,121.54171,
MDG_0000000001,PUBLISHED,1972,AFR,SEN,FMLE,113,112.97616,107.1726,119.24382,
MDG_0000000001,PUBLISHED,1986,AFR,SEN,FMLE,73.4,73.37883,70.24333,76.58889,
MDG_0000000001,PUBLISHED,1988,AFR,SEN,FMLE,68.2,68.20951,65.30305,71.1534,
MDG_0000000001,PUBLISHED,1989,AFR,SEN,FMLE,66.3,66.32514,63.51189,69.16304,
MDG_0000000001,PUBLISHED,2003,AFR,SEN,FMLE,53,53.04184,50.50656,55.6629,
MDG_0000000001,PUBLISHED,2004,AFR,SEN,FMLE,50.3,50.27248,47.81856,52.80359,
MDG_0000000001,PUBLISHED,1950,AFR,SEN,MLE,152.8,152.82754,136.60325,171.36533,
MDG_0000000001,PUBLISHED,1951,AFR,SEN,MLE,150.4,150.42656,135.70882,167.21606,
MDG_0000000001,PUBLISHED,1967,AFR,SEN,MLE,136.5,136.50895,128.79072,144.91582,
MDG_0000000001,PUBLISHED,1968,AFR,SEN,MLE,135.9,135.9118,128.46829,143.92974,
MDG_0000000001,PUBLISHED,1982,AFR,SEN,MLE,97,97.01005,92.90187,101.44053,
MDG_0000000001,PUBLISHED,1984,AFR,SEN,MLE,92.2,92.17803,88.41577,96.3217,
MDG_0000000001,PUBLISHED,1985,AFR,SEN,MLE,89.2,89.23628,85.66547,93.20214,
MDG_0000000001,PUBLISHED,1999,AFR,SEN,MLE,75.7,75.73312,72.36153,79.34978,
MDG_0000000001,PUBLISHED,2001,AFR,SEN,MLE,71.2,71.23939,67.9984,74.70652,
MDG_0000000001,PUBLISHED,2002,AFR,SEN,MLE,68.2,68.24381,65.16896,71.60486,
MDG_0000000001,PUBLISHED,2016,AFR,SEN,MLE,39.2,39.18935,35.04349,43.7395,
MDG_0000000001,PUBLISHED,2017,AFR,SEN,MLE,38.2,38.16803,33.36649,43.45081,
MDG_0000000001,PUBLISHED,2019,AFR,SEN,MLE,36.2,36.22853,30.15246,43.26002,
MDG_0000000001,PUBLISHED,1963,WPR,SGP,BTSX,29.2,29.18546,28.48319,29.88178,
MDG_0000000001,PUBLISHED,1964,WPR,SGP,BTSX,28.2,28.2026,27.61219,28.81752,
MDG_0000000001,PUBLISHED,1966,WPR,SGP,BTSX,26.4,26.35986,25.75701,26.96831,
MDG_0000000001,PUBLISHED,1981,WPR,SGP,BTSX,11.5,11.47471,11.07,11.90763,
MDG_0000000001,PUBLISHED,1997,WPR,SGP,BTSX,3.6,3.62229,3.43315,3.82041,
MDG_0000000001,PUBLISHED,1998,WPR,SGP,BTSX,3.4,3.44417,3.25548,3.6454,
MDG_0000000001,PUBLISHED,2015,WPR,SGP,BTSX,2.2,2.17632,2.02626,2.34045,
MDG_0000000001,PUBLISHED,1959,WPR,SGP,FMLE,33.8,33.80156,32.92146,34.69299,
MDG_0000000001,PUBLISHED,1960,WPR,SGP,FMLE,31.2,31.2359,30.36894,32.08977,
MDG_0000000001,PUBLISHED,1962,WPR,SGP,FMLE,26.8,26.83505,26.09597,27.56349,
MDG_0000000001,PUBLISHED,1976,WPR,SGP,FMLE,11.2,11.2047,10.70979,11.72264,
MDG_0000000001,PUBLISHED,1977,WPR,SGP,FMLE,10.8,10.8078,10.36264,11.27009,
MDG_0000000001,PUBLISHED,1979,WPR,SGP,FMLE,10.7,10.69964,10.28625,11.15678,
MDG_0000000001,PUBLISHED,1993,WPR,SGP,FMLE,4.2,4.16613,3.93792,4.39702,
MDG_0000000001,PUBLISHED,2010,AMR,PER,BTSX,15.5,15.45919,14.43116,16.56722,
MDG_0000000001,PUBLISHED,2019,AMR,PER,BTSX,10.3,10.25527,8.3146,12.7736,
MDG_0000000001,PUBLISHED,1960,AMR,PER,FMLE,125.8,125.75115,116.75434,135.41866,
MDG_0000000001,PUBLISHED,1974,AMR,PER,FMLE,86.6,86.57092,82.13645,91.05362,
MDG_0000000001,PUBLISHED,1983,AMR,PER,FMLE,70.6,70.62414,67.29342,74.12786,
MDG_0000000001,PUBLISHED,1985,AMR,PER,FMLE,65.4,65.37703,62.29285,68.5069,
MDG_0000000001,PUBLISHED,1994,AMR,PER,FMLE,42,42.00522,39.90563,44.2577,
MDG_0000000001,PUBLISHED,1999,AMR,PER,FMLE,28.9,28.92173,27.31656,30.66204,
MDG_0000000001,PUBLISHED,2008,AMR,PER,FMLE,15.5,15.46322,14.42638,16.52383,
MDG_0000000001,PUBLISHED,2017,AMR,PER,FMLE,10,9.98609,8.47499,11.89371,
MDG_0000000001,PUBLISHED,2019,AMR,PER,FMLE,9.2,9.23198,7.43856,11.51687,
MDG_0000000001,PUBLISHED,1958,AMR,PER,MLE,152.6,152.60106,140.35684,165.59542,
MDG_0000000001,PUBLISHED,1965,AMR,PER,MLE,128.2,128.1746,120.80799,135.65037,
MDG_0000000001,PUBLISHED,1974,AMR,PER,MLE,101.6,101.58008,96.62351,106.60362,
MDG_0000000001,PUBLISHED,1981,AMR,PER,MLE,87.6,87.60373,83.52211,91.71934,
MDG_0000000001,PUBLISHED,1983,AMR,PER,MLE,83,82.95351,79.15211,86.93725,
MDG_0000000001,PUBLISHED,1985,AMR,PER,MLE,76.8,76.84785,73.39341,80.40937,
MDG_0000000001,PUBLISHED,1992,AMR,PER,MLE,55.3,55.28144,52.70037,58.05625,
MDG_0000000001,PUBLISHED,2001,AMR,PER,MLE,29.9,29.89183,28.10093,31.72419,
MDG_0000000001,PUBLISHED,2006,AMR,PER,MLE,21.4,21.41567,20.07048,22.84127,
MDG_0000000001,PUBLISHED,2008,AMR,PER,MLE,19,19.01876,17.80561,20.30054,
MDG_0000000001,PUBLISHED,2015,AMR,PER,MLE,13.4,13.36134,11.78151,15.13911,
MDG_0000000001,PUBLISHED,2017,AMR,PER,MLE,12.2,12.20953,10.36642,14.45612,
MDG_0000000001,PUBLISHED,1959,WPR,PHL,BTSX,68.5,68.52105,61.28408,76.94428,
MDG_0000000001,PUBLISHED,1968,WPR,PHL,BTSX,56.6,56.61847,52.24515,61.13809,
MDG_0000000001,PUBLISHED,1973,WPR,PHL,BTSX,54.5,54.54933,50.88631,58.40705,
MDG_0000000001,PUBLISHED,1982,WPR,PHL,BTSX,51.7,51.69109,48.62442,54.96642,
MDG_0000000001,PUBLISHED,1984,WPR,PHL,BTSX,50.1,50.10157,47.10577,53.28013,
MDG_0000000001,PUBLISHED,1991,WPR,PHL,BTSX,38,38.0347,35.93911,40.26832,
MDG_0000000001,PUBLISHED,1993,WPR,PHL,BTSX,34.9,34.85987,32.89106,36.89346,
MDG_0000000001,PUBLISHED,2007,WPR,PHL,BTSX,25.7,25.6966,23.84479,27.71921,
MDG_0000000001,PUBLISHED,2016,WPR,PHL,BTSX,23.1,23.12999,19.29123,27.28058,
MDG_0000000001,PUBLISHED,1958,WPR,PHL,FMLE,64.1,64.09781,56.71345,72.6188,
MDG_0000000001,PUBLISHED,1967,WPR,PHL,FMLE,51.4,51.44304,47.19732,56.05455,
MDG_0000000001,PUBLISHED,1981,WPR,PHL,FMLE,46.2,46.17379,43.14571,49.49746,
MDG_0000000001,PUBLISHED,1983,WPR,PHL,FMLE,44.9,44.94345,42.07411,48.07531,
MDG_0000000001,PUBLISHED,1990,WPR,PHL,FMLE,34.9,34.92319,32.78509,37.1806,
MDG_0000000001,PUBLISHED,1992,WPR,PHL,FMLE,31.8,31.8075,29.83733,33.8488,
MDG_0000000001,PUBLISHED,2001,WPR,PHL,FMLE,24.8,24.82159,23.13817,26.6535,
MDG_0000000001,PUBLISHED,2006,WPR,PHL,FMLE,23,22.99568,21.23466,24.91064,
MDG_0000000001,PUBLISHED,2015,WPR,PHL,FMLE,20.8,20.75391,17.66643,24.12195,
MDG_0000000001,PUBLISHED,2017,WPR,PHL,FMLE,20.1,20.07681,16.23008,24.40279,
MDG_0000000001,PUBLISHED,1957,WPR,PHL,MLE,80,79.97122,70.51236,90.86327,
MDG_0000000001,PUBLISHED,1959,WPR,PHL,MLE,74.8,74.80163,66.74951,84.09962,
MDG_0000000001,PUBLISHED,1966,WPR,PHL,MLE,64.2,64.20881,58.8533,69.99438,
MDG_0000000001,PUBLISHED,1973,WPR,PHL,MLE,60.3,60.30167,56.05926,64.78693,
MDG_0000000001,PUBLISHED,1982,WPR,PHL,MLE,57.5,57.49608,53.84329,61.3477,
MDG_0000000001,PUBLISHED,1991,WPR,PHL,MLE,42.6,42.57686,40.08142,45.24335,
MDG_0000000001,PUBLISHED,2000,WPR,PHL,MLE,32,31.99103,29.97234,34.22382,
MDG_0000000001,PUBLISHED,2009,WPR,PHL,MLE,27.8,27.84338,25.53492,30.24833,
MDG_0000000001,PUBLISHED,2014,WPR,PHL,MLE,26.3,26.34309,22.94548,29.93745,
MDG_0000000001,PUBLISHED,2016,WPR,PHL,MLE,25.7,25.68656,21.35172,30.41156,
MDG_0000000001,PUBLISHED,1988,WPR,PLW,BTSX,29.6,29.61484,24.32815,36.1149,
MDG_0000000001,PUBLISHED,1990,WPR,PLW,BTSX,29.9,29.89423,25.62343,35.03488,
MDG_0000000001,PUBLISHED,1999,WPR,PLW,BTSX,26,25.95464,22.29844,30.27983,
MDG_0000000001,PUBLISHED,2004,WPR,PLW,BTSX,23.6,23.55243,18.84805,29.5534,
MDG_0000000001,PUBLISHED,2008,WPR,PLW,BTSX,21.8,21.75449,15.36442,30.90724,
MDG_0000000001,PUBLISHED,2013,WPR,PLW,BTSX,18.9,18.94692,11.60682,31.30374,
MDG_0000000001,PUBLISHED,1987,WPR,PLW,FMLE,26.2,26.21625,20.6767,33.15658,
MDG_0000000001,PUBLISHED,1989,WPR,PLW,FMLE,26.5,26.48035,22.09678,31.94023,
MDG_0000000001,PUBLISHED,1996,WPR,PLW,FMLE,24.7,24.66948,21.26617,28.7032,
MDG_0000000001,PUBLISHED,1998,WPR,PLW,FMLE,23.5,23.54451,20.17098,27.54767,
MDG_0000000001,PUBLISHED,2012,WPR,PLW,FMLE,17.2,17.23648,10.84134,27.81782,
MDG_0000000001,PUBLISHED,1986,WPR,PLW,MLE,32.4,32.37911,24.6748,42.12725,
MDG_0000000001,PUBLISHED,1995,WPR,PLW,MLE,31.3,31.34815,27.14042,36.37785,
MDG_0000000001,PUBLISHED,2004,WPR,PLW,MLE,26,26.03588,20.77551,32.86008,
