GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,EDUCATIONLEVEL,SEX,RESIDENCEAREATYPE,WEALTHQUINTILE,DHSMICSGEOREGION,WEALTHDECILE,Display Value,Numeric,Low,High,Comments
imr,EQ_RHS,PUBLISHED,2006,AMR,NIC,SHLM,,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1998,AFR,NER,SHLM,,,,,,70.1 [46.3-104.8],70.08688,46.26274,104.8313,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2003,AFR,NGA,NHLM,,,,,,124.1 [112.3-136.8],124.06857,112.34943,136.82173,
imr,EQ_DHS,PUBLISHED,2008,AFR,NGA,NHLM,,,,,,97.2 [91.9-102.9],97.24585,91.89428,102.87374,
imr,EQ_DHS,PUBLISHED,2008,AFR,NGA,PRLM,,,,,,88.5 [82.2-95.4],88.53767,82.15296,95.36704,
imr,EQ_DHS,PUBLISHED,2008,AFR,NGA,SHLM,,,,,,66.2 [61.0-71.8],66.21001,61.01785,71.81022,
imr,EQ_DHS,PUBLISHED,2013,AFR,NGA,NHLM,,,,,,88.6 [82.7-94.9],88.6061,82.71391,94.8746,
imr,EQ_DHS,PUBLISHED,2013,AFR,NGA,PRLM,,,,,,74.5 [68.2-81.3],74.49847,68.19965,81.32826,
imr,EQ_DHS,PUBLISHED,2013,AFR,NGA,SHLM,,,,,,56.4 [52.0-61.3],56.44999,51.95274,61.31137,
imr,EQ_DHS,PUBLISHED,2018,AFR,NGA,PRLM,,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2018,AFR,NGA,SHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2011,EUR,MKD,SHLM,,,,,,No data,,,,Not available.
imr,EQ_RHS,PUBLISHED,1995,AMR,PRY,NHLM,,,,,,No data,,,,Not available.
imr,EQ_RHS,PUBLISHED,2004,AMR,PRY,NHLM,,,,,,No data,,,,Not available.
imr,EQ_RHS,PUBLISHED,2004,AMR,PRY,PRLM,,,,,,No data,,,,Not available.
imr,EQ_RHS,PUBLISHED,2004,AMR,PRY,SHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2016,AMR,PRY,NHLM,,,,,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_MICS,PUBLISHED,2016,AMR,PRY,PRLM,,,,,,19.3 [12.7-29.2],19.31736,12.71983,29.23555,
imr,EQ_MICS,PUBLISHED,2016,AMR,PRY,SHLM,,,,,,14.5 [9.6-21.8],14.49846,9.603,21.83453,
imr,EQ_DHS,PUBLISHED,1996,AMR,PER,PRLM,,,,,,61.7 [56.7-67.2],61.71628,56.65476,67.19777,
imr,EQ_DHS,PUBLISHED,1996,AMR,PER,SHLM,,,,,,30.6 [27.3-34.4],30.64377,27.25307,34.44139,
imr,EQ_DHS,PUBLISHED,2004,AMR,PER,SHLM,,,,,,25.5 [17.5-36.9],25.48995,17.54718,36.89302,
imr,EQ_DHS,PUBLISHED,2009,AMR,PER,NHLM,,,,,,38.4 [26.5-55.2],38.36893,26.51151,55.22878,
imr,EQ_DHS,PUBLISHED,2011,AMR,PER,NHLM,,,,,,33.9 [23.2-49.3],33.92276,23.22431,49.30079,
imr,EQ_DHS,PUBLISHED,2011,AMR,PER,PRLM,,,,,,26.3 [22.2-31.3],26.34785,22.18083,31.27268,
imr,EQ_DHS,PUBLISHED,2013,AMR,PER,NHLM,,,,,,39.2 [25.6-59.6],39.1946,25.59488,59.57866,
imr,EQ_DHS,PUBLISHED,2013,AMR,PER,PRLM,,,,,,21.8 [17.3-27.5],21.82923,17.27785,27.54594,
imr,EQ_DHS,PUBLISHED,2013,AMR,PER,SHLM,,,,,,15.8 [13.0-19.2],15.81687,12.98832,19.24941,
imr,EQ_DHS,PUBLISHED,2015,AMR,PER,PRLM,,,,,,22.4 [18.7-26.9],22.43559,18.67114,26.93818,
imr,EQ_DHS,PUBLISHED,2015,AMR,PER,SHLM,,,,,,13.6 [11.4-16.2],13.61822,11.42836,16.22082,
imr,EQ_DHS,PUBLISHED,2017,AMR,PER,SHLM,,,,,,13.0 [10.5-16.2],13.04761,10.52173,16.16997,
imr,EQ_DHS,PUBLISHED,2008,WPR,PHL,NHLM,,,,,,87.4 [56.9-132.0],87.41524,56.8929,132.02022,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2017,WPR,PHL,NHLM,,,,,,43.1 [22.0-82.8],43.1,21.98052,82.79383,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2017,WPR,PHL,PRLM,,,,,,30.6 [24.4-38.5],30.64936,24.3815,38.46501,
imr,EQ_RHS,PUBLISHED,1997,EUR,MDA,NHLM,,,,,,No data,,,,Not available.
imr,EQ_RHS,PUBLISHED,1997,EUR,MDA,PRLM,,,,,,No data,,,,Not available.
imr,EQ_RHS,PUBLISHED,1997,EUR,MDA,SHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2012,EUR,MDA,PRLM,,,,,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_MICS,PUBLISHED,2012,EUR,MDA,SHLM,,,,,,14.4 [9.9-21.0],14.44683,9.90653,21.02385,
imr,EQ_DHS,PUBLISHED,2000,AFR,RWA,SHLM,,,,,,59.5 [47.7-73.9],59.48107,47.74763,73.87418,
imr,EQ_MICS,PUBLISHED,2000,AFR,STP,NHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2014,AFR,STP,NHLM,,,,,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_MICS,PUBLISHED,2014,AFR,STP,PRLM,,,,,,30.5 [25.1-37.0],30.5089,25.10923,37.02565,
imr,EQ_DHS,PUBLISHED,1997,AFR,SEN,NHLM,,,,,,76.1 [69.8-82.9],76.09651,69.78591,82.9269,
imr,EQ_DHS,PUBLISHED,1997,AFR,SEN,PRLM,,,,,,52.1 [42.5-63.6],52.05706,42.49557,63.62692,
imr,EQ_DHS,PUBLISHED,1997,AFR,SEN,SHLM,,,,,,28.7 [17.4-46.9],28.72818,17.44921,46.94938,
imr,EQ_DHS,PUBLISHED,2005,AFR,SEN,NHLM,,,,,,79.4 [73.5-85.7],79.41512,73.54823,85.7067,
imr,EQ_DHS,PUBLISHED,2005,AFR,SEN,PRLM,,,,,,52.1 [42.2-64.1],52.06895,42.20694,64.08112,
imr,EQ_DHS,PUBLISHED,2005,AFR,SEN,SHLM,,,,,,30.3 [19.9-46.0],30.31029,19.85332,46.01648,
imr,EQ_DHS,PUBLISHED,2012,AFR,SEN,SHLM,,,,,,22.0 [12.4-38.7],21.99171,12.39192,38.73659,
imr,EQ_MICS,PUBLISHED,2005,EUR,SRB,NHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2014,EUR,SRB,NHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2014,EUR,SRB,PRLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2005,AFR,SLE,NHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2005,AFR,SLE,PRLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2005,AFR,SLE,SHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AFR,SLE,NHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AFR,SLE,PRLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AFR,SLE,SHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2017,AFR,SLE,SHLM,,,,,,69.5 [61.1-78.9],69.47282,61.06443,78.94167,
imr,EQ_MICS,PUBLISHED,2010,AFR,SSD,NHLM,,,,,,65.3 [62.0-68.7],65.29625,62.00451,68.74991,
imr,EQ_MICS,PUBLISHED,2014,EMR,SDN,NHLM,,,,,,52.2 [48.3-56.4],52.2113,48.30391,56.41603,
imr,EQ_MICS,PUBLISHED,2014,EMR,SDN,PRLM,,,,,,52.9 [47.7-58.6],52.90105,47.72301,58.60633,
imr,EQ_MICS,PUBLISHED,2006,AMR,SUR,NHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,AMR,SUR,PRLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,AMR,SUR,SHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2018,AMR,SUR,NHLM,,,,,,18.5 [7.4-45.6],18.54977,7.41849,45.61573,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_MICS,PUBLISHED,2018,AMR,SUR,PRLM,,,,,,23.7 [14.9-37.6],23.72257,14.88781,37.59997,
imr,EQ_MICS,PUBLISHED,2018,AMR,SUR,SHLM,,,,,,16.2 [12.1-21.7],16.17693,12.06534,21.65893,
imr,EQ_MICS,PUBLISHED,2005,EUR,TJK,PRLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2005,EUR,TJK,SHLM,,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2016,SEAR,TLS,NHLM,,,,,,34.9 [28.3-43.0],34.90968,28.30669,42.98478,
imr,EQ_DHS,PUBLISHED,2016,SEAR,TLS,PRLM,,,,,,29.5 [22.4-38.7],29.4597,22.37209,38.70382,
imr,EQ_MICS,PUBLISHED,2006,AFR,TGO,NHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,AFR,TGO,PRLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,AFR,TGO,SHLM,,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2013,AFR,TGO,NHLM,,,,,,58.4 [51.4-66.4],58.43375,51.36694,66.40471,
imr,EQ_DHS,PUBLISHED,2013,AFR,TGO,PRLM,,,,,,53.1 [45.4-62.1],53.11748,45.40075,62.06053,
imr,EQ_DHS,PUBLISHED,2013,AFR,TGO,SHLM,,,,,,37.8 [29.5-48.4],37.83156,29.49742,48.40298,
imr,EQ_MICS,PUBLISHED,2000,AMR,TTO,PRLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2000,AMR,TTO,SHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2011,AMR,TTO,SHLM,,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2003,EUR,TUR,NHLM,,,,,,63.2 [54.4-73.4],63.19738,54.35566,73.36576,
imr,EQ_DHS,PUBLISHED,2013,EUR,TUR,NHLM,,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2013,EUR,TUR,PRLM,,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2013,EUR,TUR,SHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2015,EUR,TKM,NHLM,,,,,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_MICS,PUBLISHED,2015,EUR,TKM,PRLM,,,,,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_MICS,PUBLISHED,2015,EUR,TKM,SHLM,,,,,,28.2 [23.8-33.4],28.19319,23.81225,33.3526,
imr,EQ_DHS,PUBLISHED,2000,AFR,UGA,PRLM,,,,,,88.4 [79.9-97.7],88.4126,79.94763,97.67869,
imr,EQ_DHS,PUBLISHED,2000,AFR,UGA,SHLM,,,,,,52.6 [40.6-67.9],52.56144,40.56657,67.85218,
imr,EQ_DHS,PUBLISHED,2011,AFR,UGA,SHLM,,,,,,57.5 [46.6-70.7],57.48826,46.63339,70.6825,
imr,EQ_DHS,PUBLISHED,2007,EUR,UKR,NHLM,,,,,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,1991,AFR,TZA,NHLM,,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1991,AFR,TZA,PRLM,,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1991,AFR,TZA,SHLM,,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1999,AFR,TZA,NHLM,,,,,,117.7 [94.8-145.2],117.68887,94.7898,145.23229,
imr,EQ_DHS,PUBLISHED,1999,AFR,TZA,PRLM,,,,,,105.7 [92.9-120.1],105.71983,92.86363,120.12022,
imr,EQ_DHS,PUBLISHED,1999,AFR,TZA,SHLM,,,,,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2010,AFR,TZA,PRLM,,,,,,59.7 [53.6-66.5],59.72411,53.61748,66.47738,
imr,EQ_DHS,PUBLISHED,2010,AFR,TZA,SHLM,,,,,,51.5 [36.4-72.5],51.54158,36.40697,72.49444,
imr,EQ_MICS,PUBLISHED,2012,AMR,URY,SHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2000,WPR,VNM,NHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,WPR,VNM,NHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,WPR,VNM,PRLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2013,WPR,VNM,NHLM,,,,,,50.5 [33.5-75.4],50.46485,33.48655,75.38009,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_MICS,PUBLISHED,2013,WPR,VNM,PRLM,,,,,,6.6 [3.1-14.0],6.56718,3.06827,14.00008,
imr,EQ_MICS,PUBLISHED,2013,WPR,VNM,SHLM,,,,,,13.2 [9.7-17.9],13.23132,9.74438,17.94343,
imr,EQ_DHS,PUBLISHED,1997,EMR,YEM,PRLM,,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1997,EMR,YEM,SHLM,,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2013,EMR,YEM,SHLM,,,,,,34.5 [26.8-44.3],34.50124,26.78378,44.34106,
imr,EQ_DHS,PUBLISHED,2007,AFR,ZMB,NHLM,,,,,,85.6 [70.6-103.4],85.60965,70.64198,103.39586,
imr,EQ_DHS,PUBLISHED,2018,AFR,ZMB,NHLM,,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2018,AFR,ZMB,PRLM,,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1999,AFR,ZWE,NHLM,,,,,,81.1 [58.7-111.0],81.07957,58.69885,110.98748,
imr,EQ_DHS,PUBLISHED,1999,AFR,ZWE,PRLM,,,,,,60.6 [51.1-71.7],60.63275,51.1458,71.74637,
imr,EQ_DHS,PUBLISHED,1999,AFR,ZWE,SHLM,,,,,,54.0 [45.3-64.3],53.99896,45.26726,64.3015,
imr,EQ_MICS,PUBLISHED,2009,AFR,ZWE,PRLM,,,,,,66.6 [59.7-74.4],66.63705,59.66036,74.36506,
imr,EQ_MICS,PUBLISHED,2009,AFR,ZWE,SHLM,,,,,,55.4 [49.6-61.8],55.38614,49.58707,61.8193,
imr,EQ_MICS,PUBLISHED,2014,AFR,ZWE,SHLM,,,,,,50.5 [46.3-55.0],50.46602,46.29383,54.99256,
imr,EQ_DHS,PUBLISHED,2015,EMR,AFG,,FMLE,,,,,46.4 [41.9-51.5],46.44006,41.87874,51.47149,
imr,EQ_DHS,PUBLISHED,2015,EMR,AFG,,MLE,,,,,52.5 [46.5-59.2],52.48452,46.52255,59.16311,
imr,EQ_MICS,PUBLISHED,2005,EUR,ALB,,MLE,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2008,EUR,ALB,,FMLE,,,,,15.4 [10.3-23.1],15.44536,10.28435,23.1358,
imr,EQ_MICS,PUBLISHED,2006,AFR,DZA,,FMLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,AFR,DZA,,MLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2011,AMR,ARG,,FMLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2011,AMR,ARG,,MLE,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2010,EUR,ARM,,MLE,,,,,16.9 [10.9-26.1],16.88723,10.90897,26.05535,
imr,EQ_DHS,PUBLISHED,2015,EUR,ARM,,FMLE,,,,,9.4 [5.7-15.6],9.44327,5.68437,15.64868,
imr,EQ_DHS,PUBLISHED,1993,SEAR,BGD,,FMLE,,,,,93.4 [86.2-101.1],93.40957,86.23827,101.11123,
imr,EQ_DHS,PUBLISHED,1993,SEAR,BGD,,MLE,,,,,107.3 [99.0-116.1],107.26765,99.01346,116.12126,
imr,EQ_MICS,PUBLISHED,2006,SEAR,BGD,,FMLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,SEAR,BGD,,MLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2012,SEAR,BGD,,MLE,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2014,SEAR,BGD,,FMLE,,,,,44.5 [38.0-51.9],44.4638,38.02097,51.93944,
imr,EQ_MICS,PUBLISHED,2012,EUR,BLR,,FMLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2012,EUR,BLR,,MLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2015,AMR,BLZ,,FMLE,,,,,12.1 [7.5-19.4],12.09394,7.53427,19.35926,
imr,EQ_MICS,PUBLISHED,2015,AMR,BLZ,,MLE,,,,,14.5 [9.4-22.3],14.52812,9.4421,22.29208,
imr,EQ_DHS,PUBLISHED,2006,AFR,BEN,,MLE,,,,,80.4 [75.1-85.9],80.35797,75.14079,85.90373,
imr,EQ_MICS,PUBLISHED,2010,SEAR,BTN,,FMLE,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2001,AFR,ZMB,NHLM,,,,,,108.1 [92.5-126.0],108.12144,92.54632,125.954,
imr,EQ_DHS,PUBLISHED,2001,AFR,ZMB,SHLM,,,,,,70.3 [60.1-82.2],70.33733,60.0852,82.18578,
imr,EQ_DHS,PUBLISHED,2007,AFR,ZMB,PRLM,,,,,,84.4 [77.7-91.6],84.35744,77.66731,91.56665,
imr,EQ_DHS,PUBLISHED,2013,AFR,ZMB,SHLM,,,,,,41.6 [36.0-48.1],41.61343,35.95009,48.1244,
imr,EQ_MICS,PUBLISHED,2009,AFR,ZWE,NHLM,,,,,,73.2 [46.6-113.3],73.23822,46.58635,113.32519,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_MICS,PUBLISHED,2014,AFR,ZWE,NHLM,,,,,,82.3 [53.1-125.4],82.29636,53.12643,125.36204,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2015,AFR,ZWE,PRLM,,,,,,74.4 [62.8-87.9],74.3759,62.81942,87.85903,
imr,EQ_MICS,PUBLISHED,2019,AFR,ZWE,NHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2019,AFR,ZWE,SHLM,,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,EMR,AFG,,MLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2000,EUR,ALB,,FMLE,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2017,EUR,ALB,,FMLE,,,,,2.5 [0.8-7.4],2.45517,0.81099,7.408,
imr,EQ_MICS,PUBLISHED,2000,AFR,DZA,,MLE,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2015,AFR,AGO,,MLE,,,,,57.0 [51.0-63.6],56.95292,50.96877,63.59258,
imr,EQ_DHS,PUBLISHED,2000,EUR,ARM,,FMLE,,,,,41.9 [32.6-53.7],41.92624,32.63013,53.72365,
imr,EQ_DHS,PUBLISHED,2006,EUR,AZE,,MLE,,,,,54.6 [42.2-70.3],54.58014,42.2402,70.26059,
imr,EQ_DHS,PUBLISHED,1996,SEAR,BGD,,FMLE,,,,,84.2 [76.7-92.4],84.20388,76.68862,92.38192,
imr,EQ_DHS,PUBLISHED,2004,SEAR,BGD,,MLE,,,,,80.2 [73.3-87.7],80.19359,73.31041,87.6619,
imr,EQ_DHS,PUBLISHED,2007,SEAR,BGD,,FMLE,,,,,53.5 [46.1-62.1],53.54506,46.09306,62.12339,
imr,EQ_DHS,PUBLISHED,2011,SEAR,BGD,,MLE,,,,,53.7 [48.2-59.7],53.66808,48.24256,59.66551,
imr,EQ_MICS,PUBLISHED,2005,EUR,BLR,,MLE,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1994,AMR,BOL,,FMLE,,,,,82.3 [74.0-91.4],82.31908,74.03311,91.44086,
imr,EQ_DHS,PUBLISHED,2003,AMR,BOL,,MLE,,,,,71.3 [65.2-78.1],71.34197,65.16559,78.05485,
imr,EQ_MICS,PUBLISHED,2000,EUR,BIH,,FMLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,EUR,BIH,,MLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2000,AFR,BWA,,FMLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2005,AFR,BDI,,FMLE,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2010,AFR,BDI,,MLE,,,,,85.7 [77.7-94.4],85.69375,77.74013,94.37785,
imr,EQ_RHS,PUBLISHED,1998,AFR,CPV,,FMLE,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2005,WPR,KHM,,MLE,,,,,97.1 [88.2-106.8],97.12157,88.24417,106.78742,
imr,EQ_DHS,PUBLISHED,2014,WPR,KHM,,FMLE,,,,,32.8 [27.5-39.1],32.77032,27.46124,39.06457,
imr,EQ_DHS,PUBLISHED,1998,AFR,CMR,,MLE,,,,,85.1 [74.2-97.4],85.07561,74.17609,97.4082,
imr,EQ_MICS,PUBLISHED,2006,AFR,CMR,,FMLE,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2011,AFR,CMR,,MLE,,,,,73.3 [67.7-79.3],73.27943,67.68758,79.29395,
imr,EQ_DHS,PUBLISHED,2018,AFR,CMR,,FMLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2000,AFR,CAF,,MLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AFR,CAF,,FMLE,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1996,AFR,COM,,FMLE,,,,,74.8 [63.8-87.6],74.84736,63.82159,87.59967,
imr,EQ_DHS,PUBLISHED,2011,AFR,COG,,FMLE,,,,,44.8 [38.5-52.2],44.8364,38.47603,52.1911,
imr,EQ_MICS,PUBLISHED,2014,AFR,COG,,MLE,,,,,38.5 [33.6-44.2],38.54892,33.60271,44.18991,
imr,EQ_MICS,PUBLISHED,2011,AMR,CRI,,FMLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AMR,CUB,,MLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2001,AFR,COD,,MLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AFR,COD,,FMLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,EMR,DJI,,MLE,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1996,AMR,DOM,,FMLE,,,,,46.1 [38.9-54.5],46.0716,38.88693,54.5084,
imr,EQ_DHS,PUBLISHED,2013,AMR,DOM,,MLE,,,,,29.6 [23.2-37.7],29.57289,23.175,37.66891,
imr,EQ_RHS,PUBLISHED,1994,AMR,ECU,,FMLE,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1995,EMR,EGY,,FMLE,,,,,73.3 [67.1-80.0],73.32636,67.13524,80.03945,
imr,EQ_DHS,PUBLISHED,2000,EMR,EGY,,MLE,,,,,55.0 [50.4-60.0],54.9654,50.37057,59.95291,
imr,EQ_RHS,PUBLISHED,1993,AMR,SLV,,MLE,,,,,No data,,,,Not available.
imr,EQ_RHS,PUBLISHED,2002,AMR,SLV,,FMLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2014,AMR,SLV,,MLE,,,,,17.1 [12.5-23.3],17.1266,12.5461,23.3399,
imr,EQ_MICS,PUBLISHED,2000,AFR,SWZ,,MLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AFR,SWZ,,FMLE,,,,,69.9 [59.3-82.2],69.89449,59.3283,82.17809,
imr,EQ_DHS,PUBLISHED,2000,AFR,ETH,,MLE,,,,,124.4 [116.0-133.3],124.39117,116.01391,133.28214,
imr,EQ_MICS,PUBLISHED,2000,AFR,GMB,,FMLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2005,AFR,GMB,,MLE,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2013,AFR,GMB,,FMLE,,,,,37.9 [32.0-44.7],37.85274,32.02206,44.69608,
imr,EQ_MICS,PUBLISHED,2005,EUR,GEO,,MLE,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1998,AFR,GHA,,FMLE,,,,,57.9 [49.2-67.9],57.85324,49.21224,67.90315,
imr,EQ_MICS,PUBLISHED,2006,AFR,GHA,,MLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2011,AFR,GHA,,FMLE,,,,,45.5 [40.0-51.7],45.48523,39.98977,51.6952,
imr,EQ_DHS,PUBLISHED,2014,AFR,GHA,,MLE,,,,,51.6 [44.8-59.4],51.61934,44.84528,59.35306,
imr,EQ_DHS,PUBLISHED,1995,AMR,GTM,,FMLE,,,,,51.5 [45.8-58.0],51.54534,45.79439,57.97464,
imr,EQ_DHS,PUBLISHED,2005,AFR,GIN,,MLE,,,,,121.8 [112.6-131.7],121.81762,112.61293,131.66304,
imr,EQ_MICS,PUBLISHED,2016,AFR,GIN,,FMLE,,,,,43.1 [38.1-48.6],43.06324,38.13507,48.5961,
imr,EQ_DHS,PUBLISHED,2018,AFR,GIN,,MLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,AFR,GNB,,FMLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2014,AFR,GNB,,MLE,,,,,70.9 [63.2-79.5],70.90312,63.19778,79.46823,
imr,EQ_RHS,PUBLISHED,1991,AMR,BLZ,,FMLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2014,AMR,GUY,,MLE,,,,,35.6 [25.3-49.9],35.61458,25.31369,49.89265,
imr,EQ_MICS,PUBLISHED,2006,AMR,GUY,,FMLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AFR,TCD,,FMLE,,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2000,AFR,TCD,,MLE,,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2017,AFR,BEN,,MLE,,,,,66.5 [61.4-71.9],66.45655,61.41141,71.88443,
imr,EQ_DHS,PUBLISHED,2005,AMR,HTI,,MLE,,,,,75.4 [65.8-86.1],75.36138,65.84806,86.12242,
imr,EQ_DHS,PUBLISHED,1994,SEAR,IDN,,MLE,,,,,73.5 [66.9-80.7],73.51903,66.91294,80.72089,
